,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
75,REEDO LP,FELLOWSHIP IN FREEDOM,601 003 571,202193,"13019 DES MOINES MEMORIAL DR, BURIEN, WA, 98168, UNITED STATES",Inactive,False,False,False
76,REEDO LP,FIGHTING FOR FREEDOM,603 218 782,690409,"12802 9TH AVE NW, GIG HARBOR, WA, 98332, UNITED STATES",Administratively Dissolved,False,False,False
77,REEDO LP,"FINALLY FREEDOM PROPERTIES, LLC",604 408 371,1266003,"7410 NORTH ST SW, LAKEWOOD, WA, 98498-5240, UNITED STATES",Delinquent,False,False,False
78,REEDO LP,FINANCIAL FREEDOM ACQUISITION LLC,603 107 400,180094,,Terminated,True,False,False
79,REEDO LP,"FINANCIAL FREEDOM CHRISTIAN COUNSELING SERVICES, INC. DBA FINANCIAL FREEDOM CHRISTIAN COUNSELING SERVICES",603 204 090,163108,"PO BOX 936452, MARGATE, FL, 33093, UNITED STATES",Terminated,False,False,False
80,REEDO LP,"FINANCIAL FREEDOM ENTERPRISES, LLC",602 960 527,704315,"3502 S L ST, TACOMA, WA, 98418-4028, UNITED STATES",Active,False,False,False
81,REEDO LP,"FINANCIAL FREEDOM EXPERTS CO, LLC",603 023 664,701953,"19408 SE 9TH CIR., CAMAS, WA, 98607, UNITED STATES",Inactive,False,False,False
82,REEDO LP,FINANCIAL FREEDOM FOR DENTISTS LLC,604 436 007,1275049,"34627 SE SWENSON DR, SUITE 100, SNOQUALMIE, WA, 98065-5199, UNITED STATES",Active,False,False,False
83,REEDO LP,FINANCIAL FREEDOM FOR FAMILIES LLC,604 821 609,1500245,"15250 266TH AVE SE, ISSAQUAH, WA, 98027-8272, UNITED STATES",Active,False,False,False
84,REEDO LP,"FINANCIAL FREEDOM HOME LOANS, INC. DBA FINANCIAL FREEDOM MORTGAGES, INC.",602 492 722,205262,"1900 W GARVEY S STE 320, WEST COVINA, CA, 91790, UNITED STATES",Terminated,False,False,False
85,REEDO LP,FINANCIAL FREEDOM INVESTMENT GROUP LLC,604 158 882,176781,"19226 34TH AVE S, SEATAC, WA, 98188, UNITED STATES",Voluntarily Dissolved,False,False,False
86,REEDO LP,FINANCIAL FREEDOM INVESTMENTS LLC,603 267 895,688878,"222 SILVER MAPLE WAY, COLVILLE, WA, 99114, UNITED STATES",Administratively Dissolved,False,False,False
87,REEDO LP,FINANCIAL FREEDOM PROPERTIES LLC,603 265 179,177781,"16627 BENSON RD S, RENTON, WA, 98055-5136, UNITED STATES",Active,False,False,False
88,REEDO LP,FINANCIAL FREEDOM REAL ESTATE LLC,604 708 113,1423550,"17717 SE 37TH ST, VANCOUVER, WA, 98683, UNITED STATES",Active,False,False,False
89,REEDO LP,FINANCIAL FREEDOM SENIOR FUNDING CORPORATION,601 962 717,695300,"7595 IRVINE CTR DR SUITE 250, IRVINE, CA, 92618",Terminated,False,False,False
90,REEDO LP,FINANCING FREEDOMS LLC,604 892 645,1548528,"17509 SE 267TH PL, COVINGTON, WA, 98042-4935, UNITED STATES",Delinquent,False,False,False
91,REEDO LP,FJR FREEDOM SYSTEMS LLC,604 202 852,1170342,"8995 MERRILL CT NE, LACEY, WA, 98516-3900, UNITED STATES",Active,False,False,False
92,REEDO LP,FOOD FAMILY FREEDOM,603 138 784,184653,"2382 ALLEN RD, ELK, WA, 99009, UNITED STATES",Administratively Dissolved,False,False,False
93,REEDO LP,FORGED FREEDOM NLP LLC,604 593 551,1351362,"1451 7TH ST APT 12, CLARKSTON, WA, 99403-2793, UNITED STATES",Administratively Dissolved,False,False,False
94,REEDO LP,"FORMOSA FREEDOM ADMINISTRATION, LLC",604 700 552,1420756,"5508 31ST AVE NE, SEATTLE, WA, 98105-2301, UNITED STATES",Administratively Dissolved,False,False,False
95,REEDO LP,FOUNDATION FOR FREEDOM (FFF),604 816 286,1504810,"7002 E J ST, TACOMA, WA, 98404-1711, UNITED STATES",Active,False,False,False
96,REEDO LP,FOUR FREEDOMS FARMS LLC,604 562 418,1331462,"9011 S MEDIFOR RD, CHENEY, WA, 99004-9228, UNITED STATES",Active,False,False,False
97,REEDO LP,FOUR FREEDOMS HOUSE OF SEATTLE,600 311 266,702604,,,True,True,True
98,REEDO LP,"FOUR FREEDOMS HOUSE OF SEATTLE, ",600 311 266,702604,,,True,True,True
99,REEDO LP,"FOUR FREEDOMS HOUSE OF SEATTLE, INC.",600 311 266,702604,,,True,True,True
100,REEDO LP,"FOUR FREEDOMS HOUSE OF SEATTLE, INC.",600 311 266,702604,"1135 KANE CONCOURSE FL 5, BAY HARBOR IS, FL, 33154-2025, UNITED STATES",Active,False,True,True
101,REEDO LP,"FOUR FREEDOMS LIQUOR COMPANY, LLC",603 223 530,187110,"4424 SHILSHOLE AVE NW, SEATTLE, WA, 98107-4640, UNITED STATES",Administratively Dissolved,False,False,False
102,REEDO LP,"FREE BY THE SEA AT SUNSET VIEW FREEDOM CENTERS, LLC",603 163 049,701237,"25517 PARK AVE, OCEAN PARK, WA, 98640-4029, UNITED STATES",Active,False,False,False
103,REEDO LP,FREEDOC LLC,602 656 929,697141,"19015 36TH AVE W, STE A, LYNNWOOD, WA, 98036-5762, UNITED STATES",Active,False,False,False
104,REEDO LP,FREEDOM & PRIVACY COMMITTEE,602 203 399,189529,,Inactive,True,False,False
105,REEDO LP,FREEDOM 1 LLC,604 493 683,1312414,"11818 SE MILL PLAIN BLVD STE 203, VANCOUVER, WA, 98684-5090, UNITED STATES",Active,False,False,False
106,REEDO LP,FREEDOM 2000 LLC,602 856 625,703881,"2005 JOHNSON RD, POINT ROBERTS, WA, 98281-9515, UNITED STATES",Active,False,False,False
107,REEDO LP,FREEDOM 427 LLC,604 843 112,1513327,"1135 E SUMACH ST, WALLA WALLA, WA, 99362-9463, UNITED STATES",Active,False,False,False
108,REEDO LP,FREEDOM ACCOUNTING LLC,604 995 244,1614509,"20400 NE 224TH ST, BATTLE GROUND, WA, 98604-4951, UNITED STATES",Active,False,False,False
109,REEDO LP,FREEDOM ACHIEVERS LLC,604 717 557,1433346,"1155 GRIGGS ST, DUPONT, WA, 98327-8755, UNITED STATES",Active,False,False,False
110,REEDO LP,FREEDOM ACRES KENNELS LLC,604 265 910,1193525,"101 VANCE CREEK RD, ELMA, WA, 98541-9372, UNITED STATES",Administratively Dissolved,False,False,False
111,REEDO LP,FREEDOM ADAPTIVE SYSTEMS LLC,603 206 427,704187,"21021 49TH AVE SE, BOTHELL, WA, 98021-7979, UNITED STATES",Active,False,False,False
112,REEDO LP,FREEDOM ADDICTION SERVICES LLC,604 477 465,1292823,"170 S LINCOLN ST, STE 150, SPOKANE, WA, 99201-4443, UNITED STATES",Administratively Dissolved,False,False,False
113,REEDO LP,"FREEDOM ADULT FAMILY HOME, LLC",604 794 213,1481441,"17308 32ND AVE S, SEATTLE, WA, 98188-4425, UNITED STATES",Active,False,False,False
114,REEDO LP,"FREEDOM AFFILIATES, LLC",602 987 687,685113,"5009 SOUND AVE, EVERETT, WA, 98203, UNITED STATES",Administratively Dissolved,False,False,False
115,REEDO LP,FREEDOM AIR LEASING LLC,601 947 946,172369,"8318 197TH ST SW, EDMONDS, WA, 98026-6437, UNITED STATES",Active,False,False,False
116,REEDO LP,FREEDOM ALLIANCE,602 430 910,127013,"21916 SE 392ND ST, ENUMCLAW, WA, 98022, UNITED STATES",Inactive,False,False,False
117,REEDO LP,FREEDOM ALLIANCE GROUP,602 450 244,703882,"5114 PT FOSDICK NW DR # 107, GIG HARBOR, WA, 98335, UNITED STATES",Administratively Dissolved,False,False,False
118,REEDO LP,FREEDOM AND DELIVERANCE MINISTRIES ,,1585028,,Expired,True,True,False
119,REEDO LP,FREEDOM AND LIBERTY LOGISTICS LLC,604 192 951,1165305,"601 W LINCOLN AVE, SUITE B, YAKIMA, WA, 98902-2600, UNITED STATES",Voluntarily Dissolved,False,False,False
120,REEDO LP,"FREEDOM AND LIGHT HOLDINGS, LLC",604 902 174,1554344,"3802 71ST AVENUE CT NW, GIG HARBOR, WA, 98335-6441, UNITED STATES",Active,False,False,False
121,REEDO LP,"FREEDOM AND SUGAR, LLC",604 642 065,1379182,"41250 250TH AVE SE, ENUMCLAW, WA, 98022-8630, UNITED STATES",Administratively Dissolved,False,False,False
122,REEDO LP,FREEDOM APARTMENTS LLC,604 208 626,1173850,"701 KRYSTAL SKYE DR, ELLENSBURG, WA, 98926-5315, UNITED STATES",Active,False,False,False
123,REEDO LP,FREEDOM ARMS LLC,604 708 194,1428974,"1507 WESTERN AVE APT 606, SEATTLE, WA, 98101, UNITED STATES",Active,False,False,False
124,REEDO LP,FREEDOM ASSEMBLIES WORLDWIDE,604 820 374,1502283,"25636 PACIFIC HWY S, KENT, WA, 98032, UNITED STATES",Active,False,False,False
125,REEDO LP,FREEDOM AUTO GLASS LLC,604 860 930,1525260,"17210 6TH AVENUE CT E, SPANAWAY, WA, 98387-4813, UNITED STATES",Active,False,False,False
126,REEDO LP,FREEDOM AUTOMOTIVE LLC,604 274 840,1204580,"870 E BROADWAY ST, GOLDENDALE, WA, 98620-9244, UNITED STATES",Administratively Dissolved,False,False,False
127,REEDO LP,FREEDOM AVIATION LLC,604 928 094,1574108,"11014 120TH STREET CT E, PUYALLUP, WA, 98374-2119, UNITED STATES",Active,False,False,False
128,REEDO LP,"FREEDOM BAIL BONDS, INC.",602 791 856,685115,"725 VANDERCOOK WAY, LONGVIEW, WA, 98632, UNITED STATES",Active,False,False,False
129,REEDO LP,"FREEDOM BANC MORTGAGES SERVICES, INC.",602 847 572,1115538,"325 CRAMER CREEK CT STE 205, DUBLIN, OH, 43017, UNITED STATES",Terminated,False,False,False
130,REEDO LP,FREEDOM BAPTIST CHURCH OF SHELTON,603 293 933,699383,"421 W E ST, SHELTON, WA, 98584-4113, UNITED STATES",Active,False,False,False
131,REEDO LP,FREEDOM BAR + LOUNGE LLC,604 904 235,1554131,"2209 RAINIER AVE S, SEATTLE, WA, 98144-4641, UNITED STATES",Active,False,False,False
132,REEDO LP,FREEDOM BAY LLC,604 608 316,1355687,"10402 89TH DR NE, ARLINGTON, WA, 98223-7560, UNITED STATES",Active,False,False,False
133,REEDO LP,FREEDOM BILLING LLC,604 219 182,1180887,"130 MARVIN RD SE STE 120, LACEY, WA, 98503-6101, UNITED STATES",Active,False,False,False
134,REEDO LP,"FREEDOM BODYWORKS, LLC",603 043 339,194654,"2010 26TH PL. SE, PUYALLUP, WA, 98372, UNITED STATES",Administratively Dissolved,False,False,False
135,REEDO LP,FREEDOM BOLT SUPPLY INC,604 318 221,1222932,"1112 W 27TH AVE, KENNEWICK, WA, 99337-4309, UNITED STATES",Administratively Dissolved,False,False,False
136,REEDO LP,"FREEDOM BORING & EXCAVATING, INC.",604 468 228,1286978,"14502 NE 306TH ST, BATTLE GROUND, WA, 98604-7839, UNITED STATES",Active,False,False,False
137,REEDO LP,FREEDOM BRIDGE CONSULTING LLC,604 695 061,1419447,"1798 BURNSIDE AVE, DUPONT, WA, 98327-8737, UNITED STATES",Active,False,False,False
138,REEDO LP,FREEDOM BRIDGE LAW PLLC,603 568 393,1115539,"2950 NEWMARKET ST #101-226, BELLINGHAM, WA, 98226, UNITED STATES",Voluntarily Dissolved,False,False,False
139,REEDO LP,"FREEDOM BROKERS, LLC",602 437 653,189531,"200 W FOURTH ST, BRIDGEPORT, PA, 19405",Terminated,False,False,False
140,REEDO LP,FREEDOM BUILDERS L.L.C.,604 790 969,1486292,"420 S QUINCY ST APT H, KENNEWICK, WA, 99336-5173, UNITED STATES",Active,False,False,False
141,REEDO LP,FREEDOM BUILDERS LLC,604 557 451,1332624,"13619 137TH ST NW, GIG HARBOR, WA, 98329-5120, UNITED STATES",Administratively Dissolved,False,False,False
142,REEDO LP,FREEDOM BUILDS LLC,604 024 819,704189,"20127     81. AVE    SW, VASHON, WA, 98070, UNITED STATES",Administratively Dissolved,False,False,False
143,REEDO LP,FREEDOM BUSINESS NETWORK LLC,604 968 922,1595463,"9527 164TH ST NE, ARLINGTON, WA, 98223-8904, UNITED STATES",Active,False,False,False
144,REEDO LP,FREEDOM BUSINESS SERVICES LLC,602 968 166,218292,,Terminated,True,False,False
145,REEDO LP,"FREEDOM BUTTERFLY, INC.",602 344 351,704190,,Inactive,True,False,False
146,REEDO LP,FREEDOM CABINETRY LLC,605 029 007,1631035,"7840 RIVERVIEW CT SE, TUMWATER, WA, 98501-6804, UNITED STATES",Active,False,False,False
147,REEDO LP,"FREEDOM CALL, LLC",605 036 709,1636147,"351 NE DEWATTO RD, TAHUYA, WA, 98588, UNITED STATES",Active,False,False,False
148,REEDO LP,FREEDOM CAPITAL CONSULTANTS LLC,604 499 832,1304855,"27813 71ST AVE NW, STANWOOD, WA, 98292-8180, UNITED STATES",Administratively Dissolved,False,False,False
149,REEDO LP,FREEDOM CAPITAL CORPORATION,602 061 079,701519,,Terminated,True,False,False
150,REEDO LP,FREEDOM CAPITAL INVESTMENTS LLC,603 131 342,189026,"13215 SE MILL PLAIN BLVD., SUITE C-8551, VANCOUVER, WA, 98684, UNITED STATES",Administratively Dissolved,False,False,False
151,REEDO LP,"FREEDOM CAPITAL PARTNERS, LLC",603 618 407,697143,"12715 NE 120TH ST #C6, KIRKLAND, WA, 98034, UNITED STATES",Administratively Dissolved,False,False,False
152,REEDO LP,"FREEDOM CAPITAL SOLUTIONS, LLC",603 194 312,189532,"216 W GOWE ST # 3, KENT, WA, 98032-9997, UNITED STATES",Active,False,False,False
153,REEDO LP,"FREEDOM CAPITAL, LLC",604 401 541,1257966,"13225 11TH AVE NE, TULALIP, WA, 98271-6716, UNITED STATES",Active,False,False,False
154,REEDO LP,FREEDOM CAR WASH LLC,603 618 064,172370,"4650 W WERNER RD, BREMERTON, WA, 98312-4307, UNITED STATES",Administratively Dissolved,False,False,False
155,REEDO LP,FREEDOM CARPENTRY LLC,604 711 381,1430751,"1380 W BERING DR, COEUR D ALENE, ID, 83815, UNITED STATES",Delinquent,False,False,False
156,REEDO LP,FREEDOM CARRIER LLC,604 661 936,1397816,"1635 E PORTLAND AVE, TACOMA, WA, 98421-2802, UNITED STATES",Administratively Dissolved,False,False,False
157,REEDO LP,FREEDOM CENTER,601 772 910,697144,"13201 62ND AVE E, PUYALLUP, WA, 98373-5171, UNITED STATES",Active,False,False,False
158,REEDO LP,FREEDOM CENTER DFW,603 508 481,194655,"2000 FORUM PKWY, BEDFORD, TX, 76021-6026, UNITED STATES",Active,False,False,False
