,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
36,FTW LLC,ABREU SOFTWARE SOLUTIONS LLC,605 013 771,1627222,"5015 FAUNTLEROY WAY SW, SEATTLE, WA, 98136-1216, UNITED STATES",Active,False,False,False
37,FTW LLC,"ABSOLUTE SOFTWARE, INC.",601 900 430,368454,"11401 CENTURY OAKS TER STE 430, AUSTIN, TX, 78758-0005, UNITED STATES",Active,False,False,False
38,FTW LLC,"ABSTRACT SOFTWARE, INC.",604 799 290,1489520,"300 LENORA ST # 4096, SEATTLE, WA, 98121-2411, UNITED STATES",Active,False,False,False
39,FTW LLC,"ABSTRACT SOFTWARE, LLC",603 187 514,13945,,,True,True,True
40,FTW LLC,"AC SOFTWARE, INC.",601 934 792,15818,,Inactive,True,False,False
41,FTW LLC,"ACCENDERO SOFTWARE, INC.",604 835 681,1511352,"2235 E 25TH ST STE 160/190, IDAHO FALLS, ID, 83404-7519, UNITED STATES",Active,False,False,False
42,FTW LLC,ACCERLYS SOFTWARE INC.,603 365 709,461190,,Terminated,True,False,False
43,FTW LLC,"ACCOUNTANTS SOFTWARE LTD., A LIMITED PARTNERSHIP",602 046 021,14529,,Inactive,True,False,False
44,FTW LLC,"ACCOUNTING SOFTWARE, INC.",602 254 756,22575,"4802 NASSAU AVE NE APT 166, TACOMA, WA, 98422-4629, UNITED STATES",Active,False,False,False
45,FTW LLC,"ACDGO SOFTWARE, LTD.",603 192 229,464521,"1335 BEAR MTN PKWY # 129, VICTORIA BC V9B 6T9, CANADA, WA, 00000, UNITED STATES",Converted,False,False,False
46,FTW LLC,ACE INVENTIONS & SOFTWARE INC.,602 985 429,13658,"5605 N 47TH ST, TACOMA, WA, 98407, UNITED STATES",Administratively Dissolved,False,False,False
47,FTW LLC,ACE PRESSURE AND SOFT WASH LLC,604 940 319,1575013,"34611 SR 25 N, DAVENPORT, WA, 99122, UNITED STATES",Active,False,False,False
48,FTW LLC,ACHIEVE SOFTWARE CORPORATION,601 816 925,17266,,Terminated,True,False,False
49,FTW LLC,ACORN SOFTWARE ENGINEERING LLC,604 773 241,1468583,"17219 SE 38TH CIR, VANCOUVER, WA, 98683-9460, UNITED STATES",Active,False,False,False
50,FTW LLC,ACQUIS SOFTWARE LLC,602 612 050,463548,,Administratively Dissolved,True,False,False
51,FTW LLC,ACROLECT SOFTWARE LLC,602 993 179,23922,"6402 PHINNEY AVE N #1, SEATTLE, WA, 98103, UNITED STATES",Inactive,False,False,False
52,FTW LLC,"ACT-ON SOFTWARE, INC.",603 370 337,14765,"121 SW MORRISON ST STE 1600, PORTLAND, OR, 97204, UNITED STATES",Active,False,False,False
53,FTW LLC,"ACT-ON SOFTWARE, INC.",604 028 732,490792,,Terminated,True,False,False
54,FTW LLC,ACTION CRAFTWORKS LLC,603 287 817,466111,"3016 SE 149TH CT, VANCOUVER, WA, 98683-7658, UNITED STATES",Active,False,False,False
55,FTW LLC,ACUMEN SOFTWARE SOLUTIONS LLC,603 491 000,492135,"21226 SE 42ND PL, ISSAQUAH, WA, 98029, UNITED STATES",Administratively Dissolved,False,False,False
56,FTW LLC,"ADARIAN SOFTWARE, LLC",602 291 251,460062,,Administratively Dissolved,True,False,False
57,FTW LLC,"ADC SOFTWARE SYSTEMS USA, INC.",602 093 192,483772,,Terminated,True,False,False
58,FTW LLC,ADEPTIVE SOFTWARE CORPORATION,603 534 331,20668,"50 FREMONT ST, FLOOR 36, SAN FRANCISCO, CA, 94105-2267, UNITED STATES",Active,False,False,False
59,FTW LLC,ADINATH SOFTWARE CONSULTANCY LLC,604 722 197,1437347,"15433 62ND PL NE, KENMORE, WA, 98028-4312, UNITED STATES",Active,False,False,False
60,FTW LLC,"ADMIRALTY SOFTWARE, LLC",603 099 534,458063,"1001 ENGLE ROAD, COUPEVILLE, WA, 98239, UNITED STATES",Active,False,False,False
61,FTW LLC,ADREENA SOFTWARE INC.,603 004 450,15549,"23205 SE BLACK NUGGET RD #S6, ISSAQUAH, WA, 98029, UNITED STATES",Terminated,False,False,False
62,FTW LLC,ADVANCE SOFTWARE AND PROCESSING SOLUTIONS LLC,604 526 713,1315105,,,True,True,True
63,FTW LLC,ADVANCED CLINICAL SOFTWARE INC.,602 006 455,484984,,Administratively Dissolved,True,False,False
64,FTW LLC,"ADVANCED CUSTOM SOFTWARE, INC.",601 511 499,463705,"13800 SE 43RD ST, BELLEVUE, WA, 98006-2260, UNITED STATES",Active,False,False,False
65,FTW LLC,ADVANCED INTERNATIONAL SOFTWARE SOLUTIONS,603 551 305,465198,"1324 142ND PL SW, LYNNWOOD, WA, 98087, UNITED STATES",Administratively Dissolved,False,False,False
66,FTW LLC,ADVANCED MATH AND SOFTWARE TUTORING LLC,604 642 466,1380147,"11001 NE 100TH PL, KIRKLAND, WA, 98033-5113, UNITED STATES",Active,False,False,False
67,FTW LLC,ADVANCED SOFTWARE AND PROCESSING SOLUTIONS LLC,604 526 713,1315105,"1300 NAPOLEON DR, OAK HARBOR, WA, 98277-8405, UNITED STATES",Administratively Dissolved,False,True,True
68,FTW LLC,ADVANCED SOFTWASH LLC,604 999 653,1616440,"32401 NE ROCK CREEK RD, BATTLE GROUND, WA, 98604-7851, UNITED STATES",Active,False,False,False
69,FTW LLC,ADVANTAGE SOFTWARE INC.,602 289 226,489247,,Administratively Dissolved,True,False,False
70,FTW LLC,"ADVENT SOFTWARE, INC.",601 541 334,463593,"600 TOWNSEND ST, STE 500, SAN FRANCISCO, CA, 94103-5696, UNITED STATES",Active,False,False,False
71,FTW LLC,AELITA SOFTWARE CORPORATION,602 165 861,465266,"4 POLARIS WAY, ALISO VIEJO, CA, 92656",Terminated,False,False,False
72,FTW LLC,AERIX SOFTWARE CORPORATION,602 885 407,469809,"93 S JACKSON ST #21055, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
73,FTW LLC,AEROSPACE SOFTWARE AND INDUSTRIAL LLC,604 008 135,533919,"1417 NE 76TH ST STE G7, VANCOUVER, WA, 98665, UNITED STATES",Administratively Dissolved,False,False,False
74,FTW LLC,"AESTHETIX SOFTWARE, LLC",603 044 483,29345,"5226 BROOKLYN AVE NE, SEATTLE, WA, 98105, UNITED STATES",Administratively Dissolved,False,False,False
75,FTW LLC,"AF TWO, LLC",604 781 840,1472910,"23435 NE NOVELTY HILL RD STE F503, REDMOND, WA, 98053, UNITED STATES",Active,False,False,False
76,FTW LLC,"AFFECTIVE SOFTWARE, INC.",604 129 314,19034,"1420 5TH AVE STE 4200, SEATTLE, WA, 98101-2375, UNITED STATES",Active,True,False,False
77,FTW LLC,AFRICAN DRIFTWOOD LLC,603 599 694,17043,"6104 284TH WAY NE, CARNATION, WA, 98014-9517, UNITED STATES",Administratively Dissolved,False,False,False
78,FTW LLC,"AFS SOFTWARE, INC.",601 974 784,17191,,Terminated,True,False,False
79,FTW LLC,"AGATE SOFTWARE, INC.",602 462 711,23729,"2214 UNIVERSITY PARK DRIVE, SUITE 102, OKEMOS, MI, 48864, UNITED STATES",Active,False,False,False
80,FTW LLC,"AGENCY SOFTWARE SERVICES, LLC",604 600 229,1352757,"302 10TH AVE E APT F, SEATTLE, WA, 98102-5402, UNITED STATES",Active,False,False,False
81,FTW LLC,"AGIBLE SOFTWARE, LLC",602 884 307,23792,"11317 NE 117TH ST, KIRKLAND, WA, 98034, UNITED STATES",Administratively Dissolved,False,False,False
82,FTW LLC,AGILE SOFTWARE CORPORATION,601 972 579,17295,,Terminated,True,False,False
83,FTW LLC,"AGILECORE SOFTWARE, LLC",603 190 845,17787,"8605 NE 39TH AVE, VANCOUVER, WA, 98665, UNITED STATES",Delinquent,False,False,False
84,FTW LLC,AGILITAS SOFTWARE CORPORATION,602 495 937,23870,"107 E JEWETT BLVD STE 100, WHITE SALMON, WA, 98672, UNITED STATES",Voluntarily Dissolved,False,False,False
85,FTW LLC,"AHWOL SOFTWARE, L.L.C.",603 429 705,491890,"2441 SW 308TH PL, FEDERAL WAY, WA, 98023-7821, UNITED STATES",Active,False,False,False
86,FTW LLC,"AILERON SOFTWARE, LLC",602 966 521,23280,"1602 30TH AVE NE, ISSAQUAH, WA, 98029, UNITED STATES",Inactive,False,False,False
87,FTW LLC,"AIRCRAFTWEST, LLC",604 634 040,1373935,"522 W RIVERSIDE AVE STE N, SPOKANE, WA, 99201-0580, UNITED STATES",Active,True,False,False
88,FTW LLC,"AIRFRAME BUSINESS SOFTWARE, INC.",602 462 694,18547,"800 SOUTHWOOD BLVD STE 105, INCLINE VILLAGE, NV, 89451, UNITED STATES",Terminated,False,False,False
89,FTW LLC,"AIRX HEALTH SOFTWARE, INC.",605 025 439,1632635,"315 LOCUST ST, PACIFIC GROVE, CA, 93950-3113, UNITED STATES",Active,False,False,False
90,FTW LLC,AK SOFTWARES LLC,604 926 498,1571460,"15892 BEAR CREEK PKWY UNIT 565, REDMOND, WA, 98052-6470, UNITED STATES",Active,False,False,False
91,FTW LLC,AKCELERANT SOFTWARE LLC,602 930 207,495496,"12603 NW 46TH AVE, VANCOUVER, WA, 98685, UNITED STATES",Terminated,False,False,False
92,FTW LLC,"AKIMBO SOFTWARE, LLC",603 267 713,24058,"3025 112TH AVE NE  SUITE 100, BELLEVUE, WA, 98004, UNITED STATES",Administratively Dissolved,False,False,False
93,FTW LLC,"AKVELON SOFTWARE OUTSOURCING, LLC",602 873 802,530816,"3120 139TH AVE SE STE 100-B, BELLEVUE, WA, 98005-4075, UNITED STATES",Active,False,False,False
94,FTW LLC,ALAMERE SOFTWARE INC,603 538 818,533594,"6463 167TH LN SE, BELLEVUE, WA, 98006-5725, UNITED STATES",Administratively Dissolved,False,False,False
95,FTW LLC,ALATRON SOFTWARE CORPORATION,602 311 072,32164,"724 S HOMER ST, SEATTLE, WA, 98108, UNITED STATES",Terminated,False,False,False
96,FTW LLC,ALBAT + WIRSAM SOFTWARE USA INC.,603 368 055,20189,"1 PARKWAY N STE 400S, DEERFIELD, IL, 60015",Terminated,False,False,False
97,FTW LLC,"ALCHEMY SOFTWARE, INC.",602 922 175,533507,"15127 NE 24TH ST #106, REDMOND, WA, 98052, UNITED STATES",Terminated,False,False,False
98,FTW LLC,"ALCHEMY SOFTWARE, INC.",604 433 361,1273996,"15127 NE 24TH ST # 106, REDMOND, WA, 98052-5544, UNITED STATES",Administratively Dissolved,False,False,False
99,FTW LLC,"ALE OF TWO CITIES, LLC",603 067 241,28748,"3749 SW 99TH ST, SEATTLE, WA, 98126, UNITED STATES",Administratively Dissolved,False,False,False
100,FTW LLC,ALFA FINANCIAL SOFTWARE INC.,604 863 168,1532053,"124 E HUDSON AVE, ROYAL OAK, MI, 48067-3710, UNITED STATES",Active,False,False,False
101,FTW LLC,ALFORD SOFTWARE DEVELOPMENT LLC,604 668 646,1404310,"16310 DENSMORE AVE N, SHORELINE, WA, 98133-5825, UNITED STATES",Active,False,False,False
102,FTW LLC,ALKI SOFTWARE CORPORATION,601 232 532,536208,"12600 SE 38TH ST STE 240, BELLEVUE, WA, 98006, UNITED STATES",Administratively Dissolved,False,False,False
103,FTW LLC,"ALL PC SOFTWARE DEVELOPMENT, INC.",601 914 053,537094,,Terminated,True,False,False
104,FTW LLC,ALL RED SOFTWARE LLC,603 158 234,35027,"219 HARVARD AVE E APT 406, SEATTLE, WA, 98102, UNITED STATES",Administratively Dissolved,False,False,False
105,FTW LLC,"ALL SOFTWARE TOOLS, INC.",602 436 217,537197,"11001 NE 80TH ST, VANCOUVER, WA, 98662, UNITED STATES",Administratively Dissolved,False,False,False
106,FTW LLC,ALLEGRO SOFTWARE LLC,603 163 279,537449,"138 FOREST LANE, BELLINGHAM, WA, 98225, UNITED STATES",Voluntarily Dissolved,False,False,False
107,FTW LLC,"ALLEN THRIFTWAY, INC.",601 836 933,486434,,Administratively Dissolved,True,False,False
108,FTW LLC,"ALLIANT SOFTWARE, INC.",602 281 446,30397,,Terminated,True,False,False
109,FTW LLC,"ALLIGOOD SOFTWARE INTEGRATION CONSULTING, LLC",604 639 863,1376727,"2403 WOOLSEY RD UNIT A, YAKIMA, WA, 98903-5813, UNITED STATES",Administratively Dissolved,False,False,False
110,FTW LLC,"ALPENSPRUCE SOFTWARE, INC.",603 280 560,536416,"6011 174TH ST SE, SNOHOMISH, WA, 98296, UNITED STATES",Voluntarily Dissolved,False,False,False
111,FTW LLC,ALPHASOFT WEARABLES LLC,602 547 060,533297,"1555  132ND AVE NE, BELLEVUE, WA, 98005, UNITED STATES",Administratively Dissolved,False,False,False
112,FTW LLC,"ALPUZ SOFTWARE, INC.",601 713 611,538965,"8436 NE 21ST PLACE, CLYDE HILL, WA, 98004, UNITED STATES",Active,False,False,False
113,FTW LLC,ALTRAN SOFTWARE US INC.,603 262 243,55268,"3979 FREEDOM CIRCLE, SUITE 950, SANTA CLARA, CA, 95054, UNITED STATES",Withdrawn,False,True,True
114,FTW LLC,"ALTRIS SOFTWARE, INC.",601 826 514,541374,,Terminated,True,False,False
115,FTW LLC,"ALVAREZ & MARSAL SOFTWARE, LLC",603 282 650,488356,"600 MADISON AVE 8TH FLR, NEW YORK, NY, 10022, UNITED STATES",Withdrawn,False,False,False
116,FTW LLC,"ALVARIA, INC.",601 411 444,42812,"5 TECHNOLOGY PARK DR, WESTFORD, MA, 01886-3171, UNITED STATES",Active,False,True,True
117,FTW LLC,"AMAZE SOFTWARE, INC.",604 802 040,1488528,"3200 PARK CENTER DR FL 14, COSTA MESA, CA, 92626, UNITED STATES",Active,False,False,False
118,FTW LLC,"AMCOM SOFTWARE, INC.",602 777 009,488997,,Terminated,True,False,False
119,FTW LLC,"AMDOCS SOFTWARE TECHNOLOGIES, INC.",602 011 322,542582,"625 MARYVILLE CENTRE DR, STE 200, SAINT LOUIS, MO, 63141-5834, UNITED STATES",Active,False,False,False
120,FTW LLC,AMERICAN CLOUD TANG SOFTWARE INC.,604 757 113,1456730,"100 N HOWARD ST STE R, SPOKANE, WA, 99201-0508, UNITED STATES",Active,True,False,False
121,FTW LLC,AMERICAN CRAFTWARE LLC,603 355 913,535665,"2800 NE 184TH AVE., VANCOUVER, WA, 98682, UNITED STATES",Administratively Dissolved,False,False,False
122,FTW LLC,"AMERICAN EXCHANGE SOFTWARE, LLC",603 308 124,34284,"8512 122ND AVE NE #180, KIRKLAND, WA, 98033-5831, UNITED STATES",Administratively Dissolved,False,False,False
123,FTW LLC,AMERICAN SOFTWARE CONSULTING INC.,602 492 577,34793,"9740 REDMOND WOODINVILLE RD NE, #C117, REDMOND, WA, 98052, UNITED STATES",Administratively Dissolved,False,False,False
124,FTW LLC,"AMERICAN SOFTWARE USA, INC.",601 166 082,29535,,Terminated,True,False,False
125,FTW LLC,"AMERICAN SOFTWARE USA, LLC",603 459 896,537070,"470 EAST PACES FERRY ROAD, ATLANTA, GA, 30305, UNITED STATES",Terminated,False,False,False
126,FTW LLC,"AMKO SOFTWARE SOLUTIONS, INC.",603 316 388,30447,,Terminated,True,False,False
127,FTW LLC,"AMY SOFTWARE, INC.",604 790 219,1479268,"300 LENORA ST, STE 1348, SEATTLE, WA, 98121, UNITED STATES",Active,False,False,False
128,FTW LLC,ANALOG STATIC LLC,604 484 804,1295698,"271 WINSLOW WAY E # 10834, BAINBRIDGE IS, WA, 98110-0018, UNITED STATES",Active,False,True,True
129,FTW LLC,"ANASAZI SOFTWARE, INC.",602 176 807,31700,,Terminated,True,False,False
130,FTW LLC,"ANCHOR SOFTWARE, L.L.C.",601 809 443,541238,"5550 175TH PL SE, BELLEVUE, WA, 98006, UNITED STATES",Active,False,False,False
131,FTW LLC,ANCHORPOINT SOFTWARE LLC,604 993 749,1613408,"10404 NE 65TH AVE, VANCOUVER, WA, 98686-7006, UNITED STATES",Active,False,False,False
132,FTW LLC,"ANCO HOLDING, INC. / CONSUMER SOFTWARE INTERNATIONAL, INC",603 187 487,36256,"2211 ELLIOTT AVE #200, SEATTLE, WA, 98121, UNITED STATES",Administratively Dissolved,False,False,False
133,FTW LLC,"ANDREW PARIS SOFTWARE, LLC",603 221 809,1096038,"401 9TH AVE N, APT 314, SEATTLE, WA, 98109-4728, UNITED STATES",Administratively Dissolved,False,False,False
134,FTW LLC,ANGRY GNOME SOFTWARE LLC,603 463 636,49501,"6804 147TH CT NE, REDMOND, WA, 98052, UNITED STATES",Administratively Dissolved,False,False,False
135,FTW LLC,"ANIMAL INTELLIGENCE SOFTWARE, INC.",601 508 825,37850,"1922 POTTERY AVE, PORT ORCHARD, WA, 98366-2567, UNITED STATES",Active,False,False,False
136,FTW LLC,"ANTENNA SOFTWARE, INC.",603 131 077,50284,"111 TOWN SQUARE PL STE 525, JERSEY CITY, NJ, 07310",Terminated,False,False,False
137,FTW LLC,ANTI SOFTWARE SOFTWARE CLUB LLC,604 559 323,1330567,"1037 NE 65TH ST # 199, SEATTLE, WA, 98115-6655, UNITED STATES",Active,False,False,False
138,FTW LLC,"ANTS SOFTWARE, INC.",602 534 526,35344,"700 AIRPORT BLVD # 300, BURLINGAME, CA, 94010, UNITED STATES",Terminated,False,False,False
139,FTW LLC,ANXIOUS SOFTWARE INC,604 436 010,1275052,"535 20TH AVE E, #104, SEATTLE, WA, 98112-4057, UNITED STATES",Administratively Dissolved,False,False,False
140,FTW LLC,"AP & GF MARINE SOFTWARE, L.L.C.",601 733 626,548626,,Administratively Dissolved,True,False,False
141,FTW LLC,AP SOFTWARE SOLUTIONS LLC,603 570 027,35653,"6106 144TH ST SE, EVERETT, WA, 98208-9325, UNITED STATES",Active,False,False,False
142,FTW LLC,APEX ACCOUNTING AND SOFTWARE SOLUTIONS LLC,602 921 309,548608,"1911 NW 110TH CIR, VANCOUVER, WA, 98685-4055, UNITED STATES",Active,False,False,False
143,FTW LLC,APEX SOFTWARE SERVICES LLC,604 688 379,1415297,"10662 243RD AVE NE, REDMOND, WA, 98053-5762, UNITED STATES",Administratively Dissolved,False,False,False
144,FTW LLC,"APEX SOFTWARE, LLC",603 471 889,1096332,"7683 SE 27TH ST, MERCER ISLAND, WA, 98040, UNITED STATES",Administratively Dissolved,False,False,False
145,FTW LLC,APLUS SOFTWARE LLC,604 757 372,1461618,"15216 71ST PL NE, KENMORE, WA, 98028-4691, UNITED STATES",Active,False,False,False
146,FTW LLC,"APPAGARE SOFTWARE, INCORPORATED",602 088 831,37391,"237 SW OAK RD, PORT ORCHARD, WA, 98367-9469, UNITED STATES",Active,False,False,False
147,FTW LLC,"APPASSURE SOFTWARE, INC.",603 200 640,545239,,Terminated,True,False,False
148,FTW LLC,"APPLICATION SOFTWARE PRODUCTS, INC.",600 505 938,543653,"1802 N LANGLEY ST, SPOKANE, WA, 99212-1312, UNITED STATES",Administratively Dissolved,False,False,False
149,FTW LLC,"APPLICATION SOFTWARE, INC.",602 631 790,52548,"201 W. BROADWAY, SUITE 4 C, COLUMBIA, MO, 65203, UNITED STATES",Active,False,False,False
150,FTW LLC,APPLIED PRINCIPLE SOFTWARE SOLUTIONS LLC,603 275 401,543663,,,True,True,True
151,FTW LLC,APPROVABLE SOFTWARE LLC,604 602 338,1354277,"10000 MAIN ST UNIT 404, BELLEVUE, WA, 98004-6088, UNITED STATES",Administratively Dissolved,False,False,False
152,FTW LLC,APPS BENEDICT SOFTWARE LLC,603 211 751,40774,,Administratively Dissolved,True,False,False
153,FTW LLC,"APPSCO SOFTWARE, INC.",602 001 245,543970,,Terminated,True,False,False
154,FTW LLC,APPTREE SOFTWARE INC.,605 180 522,1654484,"3780 E CHINOOK AVE, CANNON BEACH, OR, 97110, UNITED STATES",Active,False,False,False
155,FTW LLC,"APPX SOFTWARE, INC.",601 324 948,546610,,Terminated,True,False,False
156,FTW LLC,APPYCAT SOFTWARE LLC,603 496 561,52789,"3100 FALK ROAD #11, VANCOUVER, WA, 98661, UNITED STATES",Voluntarily Dissolved,False,False,False
157,FTW LLC,APRICITY SOFTWARE LLC,603 527 639,543974,"420 PONTIUS AVE N #708, SEATTLE, WA, 98109, UNITED STATES",Administratively Dissolved,False,False,False
158,FTW LLC,APSOFTWARE LLC,604 630 675,1370954,"14721 228TH ST SE, SNOHOMISH, WA, 98296-6801, UNITED STATES",Active,False,False,False
159,FTW LLC,APT29 SOFTWARE LLC,603 156 864,550047,"2419 10TH AVE W, SEATTLE, WA, 98119, UNITED STATES",Administratively Dissolved,False,False,False
160,FTW LLC,APTITUDE SOFTWARE INC.,603 440 461,550050,"101 FEDERAL ST STE 1310, BOSTON, MA, 02110, UNITED STATES",Active,False,False,False
161,FTW LLC,"AQUA SECURITY SOFTWARE, INC.",604 149 022,546764,"800 DISTRICT AVE, SUITE 510, BURLINGTON, MA, 01803-5061, UNITED STATES",Active,False,False,False
162,FTW LLC,AQUARIUS RISING SOFTWARE INC,603 415 299,1096496,"358 ALLEN POND RD, GREENE, ME, 04236, UNITED STATES",Administratively Dissolved,False,False,False
163,FTW LLC,AQUILA SOFTWARE DESIGNS L.L.C.,604 955 105,1583770,"1007 106TH AVE SE, BELLEVUE, WA, 98004-6801, UNITED STATES",Active,False,False,False
164,FTW LLC,AQUILON SOFTWARE NW LLC,603 465 092,41368,"10900 NE 8TH ST #1000, BELLEVUE, WA, 98004, UNITED STATES",Voluntarily Dissolved,False,False,False
165,FTW LLC,ARABELLA SOFTWARE LLC,603 345 325,41378,"464 SEED PATH NW, BAINBRIDGE IS, WA, 98110-5507, UNITED STATES",Administratively Dissolved,False,False,False
166,FTW LLC,ARBE SOFTWARE LLC,603 330 865,39455,"3328 203RD PL NE, SAMMAMISH, WA, 98074, UNITED STATES",Administratively Dissolved,False,False,False
167,FTW LLC,"ARBITRARY SOFTWARE, LLC",602 912 103,39456,"15135 SE 46TH WAY, BELLEVUE, WA, 98006-3228, UNITED STATES",Active,False,False,False
