,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
12,UNIVERSITY OF WASHINGTON,"AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OF WASHINGTON, A NON PROFITCORPORATION",602 594 259,30424,"1569 PARKSIDE DR E, SEATTLE, WA, 98112-3719, UNITED STATES",Active,False,True,True
13,UNIVERSITY OF WASHINGTON,AMERICAN CONCRETE INSTITUTE STUDENT CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 461 846,1283837,,Administratively Dissolved,True,False,False
14,UNIVERSITY OF WASHINGTON,AMERICAN MARKETING ASSOCIATION CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 507 866,1308743,"4277 NE STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
15,UNIVERSITY OF WASHINGTON,ASSOCIATED GENERAL CONTRACTORS STUDENT CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 029 438,536830,"120 ARCHITECTURE HALL, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
16,UNIVERSITY OF WASHINGTON,ASSOCIATION OF STUDENTS OF UNIVERSITY OF WASHINGTON TACOMA,604 168 036,555996,"1710 MARKET ST, UWY 107, TACOMA, WA, 98402-3213, UNITED STATES",Administratively Dissolved,False,False,False
17,UNIVERSITY OF WASHINGTON,CHABAD AT UNIVERSITY OF WASHINGTON,604 156 887,605651,"5222 17TH AVE NE, SEATTLE, WA, 98105-3408, UNITED STATES",Active,False,False,False
18,UNIVERSITY OF WASHINGTON,CHINESE STUDENT ASSOCIATION AT THE UNIVERSITY OF WASHINGTON,604 456 985,1297543,"4001 E STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
19,UNIVERSITY OF WASHINGTON,COLLEGE AND UNIVERSITY PROFESSIONAL ASSOCIATION - HR WASHINGTON,603 566 602,1105741,,,True,True,True
20,UNIVERSITY OF WASHINGTON,CONSULTING ASSOCIATION AT THE UNIVERSITY OF WASHINGTON ,,1654519,,Active,True,False,False
21,UNIVERSITY OF WASHINGTON,EUROAMERICAN UNIVERSITY OF WASHINGTON INC.,604 652 985,1385651,"100 N HOWARD ST STE R, SPOKANE, WA, 99201-0508, UNITED STATES",Administratively Dissolved,False,False,False
22,UNIVERSITY OF WASHINGTON,EUROAMERICAN UNIVERSITY OF WASHINGTON INC.,602 716 511,193852,"1780 BARNES BLVD SW, BLDG D, TUMWATER, WA, 98512, UNITED STATES",Administratively Dissolved,False,False,False
23,UNIVERSITY OF WASHINGTON,FINANCE ASSOCIATION AT UNIVERSITY OF WASHINGTON,604 699 211,1419270,"22810 42ND PL S, KENT, WA, 98032-1403, UNITED STATES",Active,False,False,False
24,UNIVERSITY OF WASHINGTON,HILLEL FOUNDATION FOR JEWISH LIFE AT THE UNIVERSITY OF WASHINGTON,600 186 474,230356,"4745 17TH AVE NE, SEATTLE, WA, 98105-4210, UNITED STATES",Active,False,False,False
25,UNIVERSITY OF WASHINGTON,KOREA UNIVERSITY ALUMNI ASSOCIATION OF THE STATE OF WASHINGTON,603 043 668,773566,"12071 SE 41ST ST, BELLEVUE, WA, 98006-1162, UNITED STATES",Active,False,False,False
26,UNIVERSITY OF WASHINGTON,MODEL UNITED NATIONS AT THE UNIVERSITY OF WASHINGTON,602 807 336,845742,"4001 E STEVENS WAY NE, SEATTLE, WA, 98195-0001, UNITED STATES",Administratively Dissolved,False,False,False
27,UNIVERSITY OF WASHINGTON,MUSLIM STUDENTS ASSOCIATION AT THE UNIVERSITY OF WASHINGTON,602 965 374,343814,"SAO 127 UW, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
28,UNIVERSITY OF WASHINGTON,PEKING UNIVERSITY ALUMNI ASSOCIATION OF WASHINGTON STATE,604 464 369,1292936,"1701 90TH AVE NE, CLYDE HILL, WA, 98004-3209, UNITED STATES",Active,False,False,False
29,UNIVERSITY OF WASHINGTON,RESIDENT & FELLOW PHYSICIAN UNION - NORTHWEST,602 046 866,1064146,"129 21ST AVE E APT 1, SEATTLE, WA, 98112-5327, UNITED STATES",Active,False,True,True
30,UNIVERSITY OF WASHINGTON,SKATE CLUB AT THE UNIVERSITY OF WASHINGTON,604 844 333,1516510,"11210 NE 88TH ST, KIRKLAND, WA, 98033-5753, UNITED STATES",Active,False,False,False
31,UNIVERSITY OF WASHINGTON,SLAVIC UNIVERSITY OF WASHINGTON,603 149 827,433412,"221 HARDIE AVE NW, RENTON, WA, 98057, UNITED STATES",Administratively Dissolved,False,False,False
32,UNIVERSITY OF WASHINGTON,SOCIETY OF WOMEN ENGINEERS - UNIVERSITY OF WASHINGTON,604 668 194,1403661,"3920 E. STEVENS WAY 301 LOEW HALL, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
33,UNIVERSITY OF WASHINGTON,THE AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OFWASHINGTON. STANWOOD-CAMANO BRANCH,604 082 057,464906,"260 ROCKY MOUNTAIN HIGH RD, CAMANO ISLAND, WA, 98282-6527, UNITED STATES",Active,False,False,False
34,UNIVERSITY OF WASHINGTON,THE ASSOCIATED STUDENTS OF THE UNIVERSITY OF WASHINGTON,601 861 466,467680,"4001 EAST STEVENS WAY NE #232, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
35,UNIVERSITY OF WASHINGTON,THE BLUE AND GOLD FOUNDATION OF THE UNIVERSITY OF WASHINGTONNROTC,601 307 837,995266,"11120 NE 2ND ST STE 100, BELLEVUE, WA, 98004-5848, UNITED STATES",Active,False,False,False
36,UNIVERSITY OF WASHINGTON,"THE CAMPUS CHRISTIAN MINISTRY, UNIVERSITY OF WASHINGTON",601 142 238,974122,"4525 19TH AVE NE, SEATTLE, WA, 98105, UNITED STATES",Inactive,False,False,False
37,UNIVERSITY OF WASHINGTON,THE PHI DELTA THETA ALUMNI CLUB OF THE UNIVERSITY OFWASHINGTON,601 018 758,1038785,"40 LAKE BELLEVUE DR STE 100, BELLEVUE, WA, 98005-2480, UNITED STATES",Active,False,False,False
38,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF THE PHILIPPINES ASSOCIATION OF WASHINGTON,601 600 608,305239,"8535 S 133RD PL, SEATTLE, WA, 98178, UNITED STATES",Administratively Dissolved,False,False,False
39,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON ALUMNAE BOARD,601 237 278,507799,,Administratively Dissolved,True,False,False
40,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON CLUB,600 357 878,1041507,"4020 E STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Voluntarily Dissolved,False,False,False
41,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON FOUNDATION,601 148 244,1024555,"407 GERBERDING HALL UW, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
42,UNIVERSITY OF WASHINGTON,TRIANGLE FRATERNITY AT UNIVERSITY OF WASHINGTON,604 505 941,1305244,"5038 18TH AVE NE, SEATTLE, WA, 98105-4217, UNITED STATES",Active,False,False,False
43,UNIVERSITY OF WASHINGTON,"UNIVERSITY OF ENGINEERING & MANAGEMENT, WASHINGTON",604 609 793,1361562,"6408 ELIZABETH AVE SE, AUBURN, WA, 98092-3893, UNITED STATES",Active,False,False,False
44,UNIVERSITY OF WASHINGTON,UNIVERSITY OF MEDICAL SCIENCES WASHINGTON,602 934 029,524549,"5608 17TH AVE NW STE 169, SEATTLE, WA, 98107-5232, UNITED STATES",Active,False,False,False
45,UNIVERSITY OF WASHINGTON,UNIVERSITY OF UTAH CHINESE ALUMNI ASSOCIATION OF WASHINGTON,604 519 811,1310740,"19617 110TH PL NE, BOTHELL, WA, 98011-1753, UNITED STATES",Active,True,False,False
46,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON ALUMNI ASSOCIATION,600 340 137,512109,"4333 BROOKLYN AVE NE, SEATTLE, WA, 98195-1016, UNITED STATES",Active,False,False,False
47,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON ASSOCIATION OF PHI KAPPA PSI,601 808 004,498343,"2120 NE 47TH ST, SEATTLE, WA, 98105-3340, UNITED STATES",Active,False,False,False
48,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON CHEER BOOSTER,602 953 199,498479,"26321 165TH PL SE, COVINGTON, WA, 98042, UNITED STATES",Inactive,False,False,False
49,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON DENTAL ALUMNI ASSOCIATION,602 061 552,512110,"1959 NE PACIFIC ST STE B471, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
50,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON GRADUATE PROSTHODONTIC ALUMNI ASSOCIATION,601 937 807,1060609,"1201 3RD AVE STE 3200, SEATTLE, WA, 98101, UNITED STATES",Administratively Dissolved,False,False,False
51,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON HOUSESTAFF ASSOCIATION,602 046 866,1064146,,,True,True,True
52,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON LAMBDA PHI EPSILON ALUMNI ASSOCIATION,603 091 328,498480,"5018 11TH AVE NE APT C, SEATTLE, WA, 98105-4319, UNITED STATES",Administratively Dissolved,False,False,False
53,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON MEDICAL CENTER SERVICE LEAGUE,600 458 529,1071015,"1959 NE PACIFIC ST, SEATTLE, WA, 98195, UNITED STATES",Voluntarily Dissolved,False,False,False
54,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON OPHTHALMOLOGY,601 858 320,1005282,"325 9TH AVE, BOX 359608, SEATTLE, WA, 98104-2420, UNITED STATES",Administratively Dissolved,False,False,False
55,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON PHARMACY ALUMNI ASSOCIATION,602 083 481,500469,"1959 NE PACIFIC ST #357631, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,False,False,False
56,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON POLICE OFFICERS ASSOCIATION,601 561 190,1159297,"1117 NE BOAT ST, SEATTLE, WA, 98105, UNITED STATES",Administratively Dissolved,False,False,False
57,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON PROFESSIONAL STAFF ORGANIZATION,602 714 427,1005283,"4295 E. STEVENS WAY NE, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
58,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON RETIREMENT ASSOCIATION,601 245 379,1159298,"4000 15TH AVE NE, B80 GERBERDING HALL UW, SEATTLE, WA, 98195-0008, UNITED STATES",Active,False,False,False
59,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2015,603 153 888,315972,"7309 SAND POINT WAY NE, UNIT 719, SEATTLE, WA, 98115, UNITED STATES",Administratively Dissolved,False,False,False
60,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2018,603 448 470,524551,"1959 NE PACIFIC ST RM D322, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
61,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2019,603 553 869,1060610,"1959 NE PACIFIC ST # B307, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,False,False,False
62,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2020,604 049 014,498345,"1959 NE PACIFIC HSB ST D 322, BOX: 356365, SEATTLE, WA, 98119, UNITED STATES",Voluntarily Dissolved,False,False,False
63,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF LAW FOUNDATION,600 334 702,315973,"4293 MEMORIAL WAY NE RM 373, SEATTLE, WA, 98195-0001, UNITED STATES",Administratively Dissolved,False,False,False
64,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON TACOMA GLOBAL BUSINESS SOCIETY,603 160 040,502000,"1900 COMMERCE ST, CAMPUS BOX 358420, TACOMA, WA, 98402, UNITED STATES",Administratively Dissolved,False,False,False
65,UNIVERSITY OF WASHINGTON,"UNIVERSITY POST NO. 11, DEPARTMENT OF WASHINGTON, AMERICANLEGION",602 028 161,1026743,,Active,True,False,False
66,UNIVERSITY OF WASHINGTON,VIETNAMESE STUDENT ASSOCIATION AT THE UNIVERSITY OF WASHINGTON SEATTLE,604 821 265,1499768,"3931 BROOKLYN AVE NE, SEATTLE, WA, 98105-6610, UNITED STATES",Active,False,False,False
67,UNIVERSITY OF WASHINGTON,VIETNAMESE STUDENT ASSOCIATION AT UNIVERSITY OF WASHINGTON,603 242 719,1011832,"VIETNAMESE STUDENT ASSOCIATION, CONDON HALL RM 410A 1100 NE CAMPUS PARKWAY, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,False,False,False
68,UNIVERSITY OF WASHINGTON,WASHINGTON STATE CHAPTER OF THE COLLEGE AND UNIVERSITY PROFESSIONAL ASSOCIATION FOR HUMAN RESOURCES,603 566 602,1105741,"1811 COMMONS POINT DR, KNOXVILLE, TN, 37932-1989, UNITED STATES",Active,False,True,True
69,UNIVERSITY OF WASHINGTON,XIDIAN UNIVERSITY ALUMNI ASSOCIATION OF WASHINGTON,604 516 622,1310734,"19617 110TH PL NE, BOTHELL, WA, 98011-1753, UNITED STATES",Active,True,False,False
70,BROOK IV LLC,"AEDYN BROOKS CREATIVE WORKS, LLC",604 112 207,16404,"15209 48TH DR SE, EVERETT, WA, 98208-8821, UNITED STATES",Delinquent,False,False,False
71,BROOK IV LLC,"ANGELBROOK SENIOR LIVING, LLC",602 968 336,37568,"14801 NE 17TH AVE, VANCOUVER, WA, 98686, UNITED STATES",Voluntarily Dissolved,False,False,False
72,BROOK IV LLC,BROOK IV  LLC,602 772 580,585785,"999 N NORTHLAKE WAY, SUITE 200, SEATTLE, WA, 98103-3422, UNITED STATES",Active,False,False,False
73,BROOK IV LLC,"BROOKDALE HOMES IV, LLC",602 225 540,594823,"4116 BROOKDALE RD E, TACOMA, WA, 98446-1613, UNITED STATES",Active,False,False,False
74,BROOK IV LLC,"BROOKDALE LIVING COMMUNITIES OF WASHINGTON, INC.",601 778 079,603149,,Terminated,True,False,False
75,BROOK IV LLC,"BROOKDALE LIVING COMMUNITIES OF WASHINGTON, L.L.C.",601 770 288,590382,,Terminated,True,False,False
76,BROOK IV LLC,"BROOKDALE LIVING COMMUNITIES OF WASHINGTON-PP, LLC",602 071 673,603395,"500 N HURSTBOURNE PKWY, SUITE 200, LOUISVILLE, KY, 40222-3301, UNITED STATES",Active,False,False,False
77,BROOK IV LLC,"BROOKDALE LIVING COMMUNITIES, INC.",602 584 104,603396,"111 WESTWOOD PL STE 400, BRENTWOOD, TN, 37027, UNITED STATES",Active,True,False,False
78,BROOK IV LLC,"BROOKDALE SENIOR LIVING COMMUNITIES, INC.",601 712 839,589375,"111 WESTWOOD PL STE 400, BRENTWOOD, TN, 37027, UNITED STATES",Active,True,False,False
79,BROOK IV LLC,BROOKDALE SENIOR LIVING FOUNDATION,602 915 262,585787,"111 WESTWOOD PL STE 400, BRENTWOOD, TN, 37027-5057, UNITED STATES",Active,False,False,False
80,BROOK IV LLC,"BROOKE HEYMAN INTEGRATIVE PSYCHIATRY, P.C.",604 161 604,589376,"1417 NW 54TH ST, STE 460, SEATTLE, WA, 98107-3562, UNITED STATES",Administratively Dissolved,False,False,False
81,BROOK IV LLC,BROOKE'S PRIVATE & PERSONALIZED BALI TOURS LLC,604 506 263,1306277,"1557 WEATHERVANE CT, FIRCREST, WA, 98466-5728, UNITED STATES",Administratively Dissolved,False,False,False
82,BROOK IV LLC,BROOKEFIELD DIV. II HOMEOWNERS ASSOCIATION,602 677 131,577324,"5121 NE 11TH CT, RENTON, WA, 98059-4372, UNITED STATES",Active,False,False,False
83,BROOK IV LLC,BROOKFIELD FARMS IV OWNERS ASSOCIATION,603 433 664,589364,"8617 MARTIN WAY E, LACEY, WA, 98516-5805, UNITED STATES",Active,False,False,False
84,BROOK IV LLC,BROOKHAVEN DIVISION 1 HOMEOWNERS ASSOCIATION,602 714 920,577328,"12537 15TH AVE NE STE 207, SEATTLE, WA, 98125-3979, UNITED STATES",Active,False,False,False
85,BROOK IV LLC,BROOKRCREST-RIVERCREST ROAD MAINTENANCE ASSOCIATION,603 128 666,76305,"120 BROOKCREST DRIVE, TOLEDO, WA, 98591, UNITED STATES",Active,False,False,False
86,BROOK IV LLC,"BROOKS BIDDLE AUTOMOTIVE, INC.",179 011 573,73305,"17909 BOTHELL WAY NE, BOTHELL, WA, 98011-1915, UNITED STATES",Active,False,False,False
87,BROOK IV LLC,BROOKS DIVERSITIES LLC,603 061 763,76309,"23122 NE 47TH ST, REDMOND, WA, 98053, UNITED STATES",Administratively Dissolved,False,False,False
88,BROOK IV LLC,BROOKS DRIVING SCHOOL LLC,605 009 532,1622710,"25829 104TH AVE SE, KENT, WA, 98030-7607, UNITED STATES",Active,False,False,False
89,BROOK IV LLC,BROOKSIDE SENIOR LIVING LLC,604 835 719,1508373,"19603 99TH ST E, BONNEY LAKE, WA, 98391-5949, UNITED STATES",Administratively Dissolved,False,False,False
90,BROOK IV LLC,CLEARBROOK DRIVE LLC,604 456 338,1282666,"1304 CLEARBROOK DR, BELLINGHAM, WA, 98229-2307, UNITED STATES",Active,False,False,False
91,BROOK IV LLC,"CLEARBROOK INN LIVING CENTER, INC.",601 266 029,110156,,Administratively Dissolved,True,False,False
92,BROOK IV LLC,"EMILYBROOKE COLLECTIVE, LLC",604 621 394,1370880,"4223 48TH AVE S, SEATTLE, WA, 98118-1414, UNITED STATES",Active,False,False,False
93,BROOK IV LLC,HONEY BROOKE DIV. II NW HOMEOWNERS ASSOCIATION,602 302 066,744955,"5310 NE 4TH CT, RENTON, WA, 98059-8566, UNITED STATES",Active,False,False,False
94,BROOK IV LLC,LINBROOK OFFICE PARK IV LIMITED PARTNERSHIP,601 220 524,1129448,,Inactive,True,False,False
95,BROOK IV LLC,MEADOWBROOK FIVES COOPERATIVE PRESCHOOL,601 754 390,814115,"1933 NE 125TH ST, SEATTLE, WA, 98125, UNITED STATES",Administratively Dissolved,False,False,False
96,BROOK IV LLC,MEADOWBROOK PRE 3'S COOPERATIVE PRESCHOOL,602 288 633,1132462,"PO BOX 25793, SEATTLE, WA, 98125, UNITED STATES",Administratively Dissolved,False,False,False
97,BROOK IV LLC,OAKBROOK DIVISION 7-A HOMEOWNERS ASSOCIATION,601 504 667,904022,"7620 - 98TH AVENUE SW, LAKEWOOD, WA, 98498-3271, UNITED STATES",Active,False,False,False
98,BROOK IV LLC,SAYBROOK UNIVERSITY,602 167 559,968430,"55 EUREKA ST, PASADENA, CA, 91103-3606, UNITED STATES",Active,False,False,False
99,BROOK IV LLC,SUNBROOKE SENIOR LIVING LLC,602 596 190,453150,"525 BROADWAY APT 406, TACOMA, WA, 98402-3911, UNITED STATES",Delinquent,False,False,False
100,BROOK IV LLC,THE BROOKLYN RIVO LLC,603 363 710,1028633,"12047 B 36TH AVE NE, SEATTLE, WA, 98125, UNITED STATES",Administratively Dissolved,False,False,False
101,BROOK IV LLC,WESTBROOK ALTERNATIVE SERVICES LLC,604 058 034,1077117,"3806 S 328TH ST, FEDERAL WAY, WA, 98001-9626, UNITED STATES",Administratively Dissolved,False,False,False
102,BROOK IV LLC,WOODBROOK WAGON HOMEOWNERS COOPERATIVE,604 064 039,1030813,"14818 WOODBROOK DR SW TRLR 24, LAKEWOOD, WA, 98439-1802, UNITED STATES",Active,False,False,False
103,SRMAHULVEGA LLC,"SRMAHULVEGA, LLC",604 963 458,1595127,"111 N POST ST STE 200, SPOKANE, WA, 99201-4911, UNITED STATES",Active,False,False,False
104,DAIWA WILSHIRE SEATTLE I SPE LLC,"DAIWA WILSHIRE SEATTLE I SPE, LLC",604 894 045,1548083,"2225 CAMPUS DR, EL SEGUNDO, CA, 90245-0001, UNITED STATES",Active,False,False,False
105,DAIWA WILSHIRE SEATTLE I SPE LLC,"DAIWA WILSHIRE SEATTLE I SPE, LLC",604 516 489,1323836,"2301 ROSECRANS AVE STE 4130, EL SEGUNDO, CA, 90245-4966, UNITED STATES",Withdrawn,False,False,False
106,LE MADISON LLC,"BROADSTONE SEATTLE MADISON ALLIANCE, LLC",603 216 408,72391,"2415 E CAMELBACK ROAD STE 600, PHOENIX, AZ, 85016, UNITED STATES",Terminated,False,False,False
107,LE MADISON LLC,CLEO MADISON LLC,604 066 333,110535,"14424 N CREEK DR #1131, MILL CREEK, WA, 98012, UNITED STATES",Voluntarily Dissolved,False,False,False
108,LE MADISON LLC,"DWELL EAST MADISON, LLC",602 878 686,673820,"536 BROADWAY E, SEATTLE, WA, 98102, UNITED STATES",Inactive,False,False,False
109,LE MADISON LLC,EQR/LEGACY PARTNERS (2000) 23RD & MADISON LLC,602 082 649,664969,,Terminated,False,False,False
110,LE MADISON LLC,"JBL - EAST MADISON, LLC",603 425 617,752438,"2110 WESTERN AVE, SEATTLE, WA, 98121, UNITED STATES",Active,False,False,False
111,LE MADISON LLC,KLEIN MADISON PARK LLC,604 273 465,1200889,"2701 2ND AVE, SEATTLE, WA, 98121-1207, UNITED STATES",Active,False,False,False
112,LE MADISON LLC,"LE MADISON, LLC",602 775 176,190199,"9750 3RD AVE NE STE 303, SEATTLE, WA, 98115-2022, UNITED STATES",Active,False,False,False
113,LE MADISON LLC,"LEE MADISON MARRIAGE & FAMILY MINISTRIES, INC.",603 041 295,795635,"7021 HOMESTEAD AVENUE, TACOMA, WA, 98404, UNITED STATES",Administratively Dissolved,False,False,False
114,LE MADISON LLC,"QUORUM REAL ESTATE/MADISON, INC.",601 173 266,954073,"733 37TH AVE, SEATTLE, WA, 98122-5222, UNITED STATES",Active,False,False,False
115,LE MADISON LLC,"SEATTLE MADISON, L.L.C.",603 226 910,445387,"1900 WEST LOOP S, SUITE 1300, HOUSTON, TX, 77027-3214, UNITED STATES",Active,False,False,False
116,LE MADISON LLC,"WESTDALE MADISON 2018, LLC",604 332 764,1233068,"2550 PACIFIC AVE, SUITE 1600, DALLAS, TX, 75226-1433, UNITED STATES",Active,False,False,False
117,1200 PIKE LLC,"1200 E PIKE ST, LLC",603 575 091,755602,"1200 E PIKE ST STE 1, SEATTLE, WA, 98122-4311, UNITED STATES",Administratively Dissolved,False,False,False
118,1200 PIKE LLC,1200 PIKE L.L.C.,602 744 696,1885,"1302 PUYALLUP ST, SUMNER, WA, 98390, UNITED STATES",Administratively Dissolved,False,False,False
