,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
58,RECREATIONAL EQUIPMENT INC,"RECREATIONAL EQUIPMENT, INC.",578 027 004,399276,"1700 45TH ST E, SUITE 101, SUMNER, WA, 98390, UNITED STATES",Active,False,False,False
59,ARE SEATTLE NO 45 OWNER LLC,"ARE-SEATTLE NO. 45 OWNER, LLC",604 779 658,1474058,"26 N EUCLID AVE, PASADENA, CA, 91101-1961, UNITED STATES",Active,False,False,False
60,400 FAIRVIEW AVE LLC,400 FAIRVIEW AVENUE LLC,604 307 133,1219080,"245 SUMMER ST # V4C, BOSTON, MA, 02210-1133, UNITED STATES",Active,False,False,False
61,BRE BMR 1101 WESTLAKE LLC,BRE-BMR 1101 WESTLAKE LLC,604 900 062,1552532,"4570 EXECUTIVE DR STE 400, SAN DIEGO, CA, 92121-3074, UNITED STATES",Active,False,False,False
62,USQ PHASE EIGHT LLC,"USQ PHASE EIGHT, LLC",604 553 400,1328430,"235 WHITEHORSE LN, KENNETT SQUARE, PA, 19348-2497, UNITED STATES",Active,False,False,False
63,UNION INVESTMENT REAL ESTATE GMBH,"UNION INVESTMENT REAL ESTATE GMBH DBA UNION INVESTMENT REAL ESTATE GMBH, LLC",604 243 870,1305134,"1007 STEWART ST, SEATTLE, WA, 98101-1547, UNITED STATES",Active,False,False,False
64,TEMPERATE PARADISE PROPERTIES LLC,"TEMPERATE PARADISE PROPERTIES, LLC",602 159 566,1058835,"1800 WESTLAKE AVE N STE 305, SEATTLE, WA, 98109-2782, UNITED STATES",Active,False,False,False
65,224 WAN LLC,"224 WAN, LLC",603 028 998,77237,"224 WESTLAKE AVE N, SUITE 500, SEATTLE, WA, 98109-5261, UNITED STATES",Active,False,False,False
66,202 WESTLAKE OFFICE LLC,202 WESTLAKE OFFICE L.L.C.,604 288 090,1207197,"333 W WACKER DR STE 2300, CHICAGO, IL, 60606-1266, UNITED STATES",Active,False,False,False
67,MAGNOLIA PROPERTIES L L C,"MAGNOLIA CLISE PLACE PROPERTIES, LLC",602 682 484,831073,,Administratively Dissolved,True,False,False
68,MAGNOLIA PROPERTIES L L C,"MAGNOLIA HILL PROPERTIES, LLC",602 509 508,337397,"14900 176TH AVE NE, WOODINVILLE, WA, 98072-9307, UNITED STATES",Active,False,False,False
69,MAGNOLIA PROPERTIES L L C,"MAGNOLIA ONE PROPERTIES, L.L.C.",604 887 919,1544068,"14239 W BOW HILL RD, BOW, WA, 98232-9234, UNITED STATES",Delinquent,True,False,False
70,MAGNOLIA PROPERTIES L L C,"MAGNOLIA PROPERTIES, LLC",601 811 645,824602,"159 S JACKSON ST, SUITE 320, SEATTLE, WA, 98104-3097, UNITED STATES",Active,False,False,False
71,MAGNOLIA PROPERTIES L L C,"MAGNOLIA PROPERTIES, LTD., A CALIFORNIA LIMITED PARTNERSHIP",602 049 972,297280,,Terminated,True,False,False
72,MAGNOLIA PROPERTIES L L C,"MAGNOLIA TWO PROPERTIES, L.L.C.",604 889 305,1544070,"14239 W BOW HILL RD, BOW, WA, 98232-9234, UNITED STATES",Delinquent,True,False,False
73,MAGNOLIA PROPERTIES L L C,MAGNOLIA VILLAGE PROPERTIES LLC,603 298 545,313572,"2110 WESTERN AVE, SEATTLE, WA, 98121, UNITED STATES",Active,False,False,False
74,MAGNOLIA PROPERTIES L L C,MAGNOLIA WEST PROPERTIES LLC,604 467 536,1287794,"1540 THORNDYKE AVE W, SEATTLE, WA, 98199-4328, UNITED STATES",Administratively Dissolved,False,False,False
75,246 NICKERSON LLC,"246 NICKERSON, LLC",603 337 607,62598,"2501 N NORTHLAKE WY STE 201, SEATTLE, WA, 98103, UNITED STATES",Active,False,False,False
76,DWF V WEST LAKE LLC,"DWF V WEST LAKE, LLC",604 416 971,1284396,"301 HOWARD ST, SUITE 2100, SAN FRANCISCO, CA, 94105-6616, UNITED STATES",Active,False,False,False
77,SELIG HOLDINGS COMPANY LLC,"SELIG FAMILY HOLDINGS, LLC",603 261 718,447574,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
78,SELIG HOLDINGS COMPANY LLC,SELIG HOLDINGS COMPANY L.L.C.,602 559 881,928036,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
79,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDING FOUR, L.L.C.",601 826 760,420145,,Inactive,True,False,False
80,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS 5A, L.L.C.",603 345 874,447575,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
81,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS 8A, L.L.C.",603 259 964,432442,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Administratively Dissolved,True,False,False
82,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS EIGHT, L.L.C.",602 214 805,928038,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Administratively Dissolved,True,False,False
83,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS EIGHTEEN, L.L.C.",601 956 038,447576,,Administratively Dissolved,True,False,False
84,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS FIVE, L.L.C.",602 082 996,973527,,Administratively Dissolved,True,False,False
85,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS ONE, L.L.C.",601 824 377,423483,,Inactive,True,False,False
86,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS TEN, L.L.C.",601 876 195,269940,"1000 2ND AVE, SUITE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,False,False,False
87,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS TWENTY, L.L.C.",602 200 965,965245,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
88,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS TWENTY-ONE, L.L.C.",602 200 966,427757,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
89,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS TWENTY-THREE, L.L.C.",602 435 961,928040,"1000 2ND AVE STE 1760, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
90,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS TWENTY-TWO, L.L.C.",602 435 959,420146,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
91,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXIX, L.L.C.",602 741 415,447578,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
92,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXV, L.L.C.",602 482 254,1148815,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Administratively Dissolved,True,False,False
93,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXVI, L.L.C.",602 550 631,961816,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
94,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXVIII, L.L.C.",602 683 649,424648,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
95,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXXI, L.L.C.",602 752 578,946128,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
96,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXXII, L.L.C.",602 774 549,424649,"1000 2ND AVE #1800, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
97,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXXIII, L.L.C.",602 873 309,423484,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,True,False,False
98,SELIG HOLDINGS COMPANY LLC,"SELIG REAL ESTATE HOLDINGS XXXIV, LLC",603 218 603,423485,"1000 SECOND AVE STE 1800, SEATTLE, WA, 98104, UNITED STATES",Administratively Dissolved,False,False,False
99,UB PROPERTY L L C,AUBURN PROPERTY GROUP LLC,603 622 801,552882,"404 AUBURN WAY S, AUBURN, WA, 98002, UNITED STATES",Active,False,False,False
100,UB PROPERTY L L C,"AUBURN PROPERTY, LLC",602 949 731,44474,"12935 SE 45TH LN, BELLEVUE, WA, 98006, UNITED STATES",Administratively Dissolved,False,False,False
101,UB PROPERTY L L C,"BLUBIRD PROPERTY MAINTENANCE ""LLC""",604 321 330,1224031,"315 W GIBSON AVE APT 1, CHELAN, WA, 98816-9792, UNITED STATES",Administratively Dissolved,False,False,False
102,UB PROPERTY L L C,CLUB PROPERTY GROUP LLC,604 890 575,1549102,"2023 W 3RD AVE, 303/I, SPOKANE, WA, 99201, UNITED STATES",Active,False,False,False
103,UB PROPERTY L L C,CLUBHOUSE POINT PROPERTY OWNERS ASSOCIATION,603 024 236,629206,"8781 CLUBHOUSE POINT DR, BLAINE, WA, 98230-6317, UNITED STATES",Active,False,False,False
104,UB PROPERTY L L C,DOUBLE J PROPERTY SERVICES LLC,603 304 385,169472,"5823 BOULEVARD EXTENSION RD SE, OLYMPIA, WA, 98501, UNITED STATES",Active,False,False,False
105,UB PROPERTY L L C,"DOUBLE KAY PROPERTY HOLDINGS, LLC",604 000 622,154454,"18120 80TH ST KPN, VAUGHN, WA, 98394-9674, UNITED STATES",Active,False,False,False
106,UB PROPERTY L L C,"DOUBLE U PROPERTY MANAGEMENT GROUP, LLC",605 066 686,1637976,"2005 S FRUITLAND, PUYALLUP, WA, 98371-7347, UNITED STATES",Active,False,False,False
107,UB PROPERTY L L C,DOUBLEDAY PROPERTY SOLUTIONS LLC,604 926 834,1565497,"3825 34TH AVE W APT 2, SEATTLE, WA, 98199-1644, UNITED STATES",Active,False,False,False
108,UB PROPERTY L L C,DUBOIS PROPERTY INVESTMENTS LLC,603 520 693,658633,"5010 SW 317TH LN, T101, FEDERAL WAY, WA, 98023-3770, UNITED STATES",Active,False,False,False
109,UB PROPERTY L L C,"DUBSEA REAL PROPERTY, LLC",604 008 719,671136,"500 BROADWAY ST STE 400, VANCOUVER, WA, 98660-3324, UNITED STATES",Administratively Dissolved,False,False,False
110,UB PROPERTY L L C,"GRUBB & ELLIS EQUITY ADVISORS, PROPERTY MANAGEMENT, INC.",602 970 215,736864,"160 GREENTREE DRIVE #101, DOVER, DE, 19904, UNITED STATES",Terminated,False,False,False
111,UB PROPERTY L L C,HANDLEY SUBDIVISION PROPERTY OWNERS ASSOCIATION,605 087 337,1640609,,Active,False,False,False
112,UB PROPERTY L L C,HANEY'S PARK SUBDIVISION PROPERTY OWNERS ASSOCIATION,601 175 311,222456,"4532 HANEY RD, LOON LAKE, WA, 99148-9747, UNITED STATES",Active,False,False,False
113,UB PROPERTY L L C,"HANNAH MITSUBISHI REAL PROPERTY, LLC",602 532 550,1119159,"10808 NE COXLEY DR, VANCOUVER, WA, 98662-6149, UNITED STATES",Active,False,False,False
114,UB PROPERTY L L C,HAWES SUBDIVISION PROPERTY OWNERS ASSOC,603 463 807,734673,"PO BOX 26, ROCHESTER, WA, 98579, UNITED STATES",Administratively Dissolved,False,False,False
115,UB PROPERTY L L C,KITSAP GOLF AND COUNTRY CLUB PROPERTY DEVELOPMENT,601 830 727,798276,"3885 NW GOLF CLUB HILL RD, BREMERTON, WA, 98312-1627, UNITED STATES",Active,False,False,False
116,UB PROPERTY L L C,"KUBRA PROPERTY, LLC",603 233 592,794320,"607 SW GRADY WAY STE 210, RENTON, WA, 98057-2977, UNITED STATES",Active,False,False,False
117,UB PROPERTY L L C,OLYMPIC CLUB PROPERTY LLC,604 515 747,1311428,"430 N KILLINGSWORTH ST, PORTLAND, OR, 97217-2441, UNITED STATES",Active,False,False,False
118,UB PROPERTY L L C,"RUBICON PROPERTY 1, LLC",603 551 003,946516,"6995 KICKERVILLE RD, FERNDALE, WA, 98248, UNITED STATES",Administratively Dissolved,False,False,False
119,UB PROPERTY L L C,"RUBICON PROPERTY 2, LLC",603 551 005,985479,"6995 KICKERVILLE RD, FERNDALE, WA, 98248-5402, UNITED STATES",Voluntarily Dissolved,False,False,False
120,UB PROPERTY L L C,RUBIX PROPERTY SOLUTIONS LLC,603 517 912,960527,"2118 4TH AVE W, SEATTLE, WA, 98119, UNITED STATES",Voluntarily Dissolved,False,False,False
121,UB PROPERTY L L C,"SUB PROPERTY UNIT APPLE, LLC",603 395 506,461936,"14205 SE 36TH ST STE 100, BELLEVUE, WA, 98006-1553, UNITED STATES",Administratively Dissolved,True,False,False
122,UB PROPERTY L L C,"SUB PROPERTY UNIT CHERRY, L.L.C.",604 918 376,1563437,"14205 SE 36TH ST STE 100, BELLEVUE, WA, 98006-1553, UNITED STATES",Active,True,False,False
123,UB PROPERTY L L C,"SUB PROPERTY UNIT CHERRY, LLC",603 395 511,977498,"14205 SE 36TH ST STE 100, BELLEVUE, WA, 98006-1553, UNITED STATES",Voluntarily Dissolved,True,False,False
124,UB PROPERTY L L C,"SUB PROPERTY UNIT ORANGE, LLC",603 397 215,1010125,"14205 SE 36TH ST STE 100, BELLEVUE, WA, 98006-1553, UNITED STATES",Administratively Dissolved,True,False,False
125,UB PROPERTY L L C,SUBURBAN PROPERTY SERVICES LLC.,603 158 401,956349,"20126 BALLINGER WAY NE, 115, SEATTLE, WA, 98155-1117, UNITED STATES",Active,False,False,False
126,UB PROPERTY L L C,SUNSET BAY SUBDIVISION PROPERTY OWNERS ASSOCIATION,601 812 597,450349,"40386 LYNN RD, LOON LAKE, WA, 99148-9625, UNITED STATES",Active,False,False,False
127,UB PROPERTY L L C,UB PROPERTY LLC,601 887 892,1070237,"21216 72ND AVE S, KENT, WA, 98032-1916, UNITED STATES",Active,False,False,False
128,UB PROPERTY L L C,UBERBUILT PROPERTY SERVICES LLC,604 425 985,1271765,"14616 N. FORKER RD, SPOKANE, WA, 99217, UNITED STATES",Administratively Dissolved,False,False,False
129,UB PROPERTY L L C,"UBERUAGA PROPERTY MANAGEMENT, LLC",603 163 821,521651,"17417 E SHAMROCK CT, SPOKANE VLY, WA, 99016-5077, UNITED STATES",Active,False,False,False
130,ASSOCIATED GENERAL CONTRACTORS,ASSOCIATED GENERAL CONTRACTORS STUDENT CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 029 438,536830,"120 ARCHITECTURE HALL, SEATTLE, WA, 98195-0001, UNITED STATES",Active,False,False,False
131,ASSOCIATED GENERAL CONTRACTORS,INLAND NORTHWEST ASSOCIATED GENERAL CONTRACTORS  APPRENTICESHIP PROGRAMS,604 422 199,1274260,"2110 N FANCHER RD, SPOKANE VLY, WA, 99212-1331, UNITED STATES",Active,False,False,False
132,ASSOCIATED GENERAL CONTRACTORS,"OREGON - COLUMBIA CHAPTER, THE ASSOCIATED GENERAL CONTRACTORS OF AMERICA",601 590 300,889369,"1200 WESTLAKE AVE N, #300, SEATTLE, WA, 98109, UNITED STATES",Terminated,False,False,False
133,ASSOCIATED GENERAL CONTRACTORS,THE ASSOCIATED GENERAL CONTRACTORS OF WASHINGTON,600 416 134,297667,"1200 WESTLAKE AVE N STE 301, SEATTLE, WA, 98109-3528, UNITED STATES",Active,False,False,False
134,MCP ALLEY24 EAST LLC,"MCP ALLEY24 EAST, LLC",603 575 354,842339,"ONE METLIFE WAY, WHIPPANY, NJ, 07981, UNITED STATES",Active,False,False,False
135,EAST WEST INVESTMENT CO INC,"EAST - WESTERN INVESTMENTS, LLC",603 345 654,108894,"195 MATA RD, KENNEWICK, WA, 99338-7639, UNITED STATES",Active,False,False,False
136,EAST WEST INVESTMENT CO INC,"EAST TO WEST INVESTMENTS, LLC",603 213 335,154221,"4417 SW 91ST DR, GAINESVILLE, FL, 32608-7137, UNITED STATES",Active,False,False,False
137,EAST WEST INVESTMENT CO INC,EAST WEST INVESTMENT PROPERTIES LLC,604 972 736,1597957,"9820 NE 200TH ST, BOTHELL, WA, 98011-2300, UNITED STATES",Active,False,False,False
