,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
16,QUEST MINISTRIES,FREEDOM QUEST MINISTRIES,603 500 464,189598,"265 E SALISBURY RD, ASHLEY, IL, 62808-3004, UNITED STATES",Active,False,False,False
17,QUEST MINISTRIES,HOLYQUEST MINISTRIES,602 210 980,212822,"7444 SW 115TH PL, OCALA, FL, 34476-9454, UNITED STATES",Active,False,False,False
18,QUEST MINISTRIES,QUEST FOR TRUTH MINISTRIES,602 332 470,912506,,Inactive,False,False,False
19,QUEST MINISTRIES,VISION QUEST MINISTRIES,604 073 387,510288,"2705 12TH ST APT 1, EVERETT, WA, 98201, UNITED STATES",Administratively Dissolved,False,False,False
20,MARKET HOLDINGS COMPANY LLC,"BATS GLOBAL MARKETS HOLDINGS, INC.",604 953 022,1584354,,,True,True,True
21,MARKET HOLDINGS COMPANY LLC,CBOE SERVICES COMPANY,604 953 022,1584354,"8050 MARSHALL DR STE 120, LENEXA, KS, 66214-1572, UNITED STATES",Active,False,True,True
22,MARKET HOLDINGS COMPANY LLC,"EVERGREEN MARKET GROUP HOLDINGS, LLC",604 515 369,1318882,"4242 E VALLEY RD, RENTON, WA, 98057-4903, UNITED STATES",Active,False,False,False
23,MARKET HOLDINGS COMPANY LLC,EVERGREEN MARKET PROPERTY HOLDINGS LLC,604 513 076,1317864,"4242 E VALLEY RD, RENTON, CA, 98057-4903, UNITED STATES",Active,False,False,False
24,MARKET HOLDINGS COMPANY LLC,"FM MARKET HOLDINGS, LLC",602 751 027,699651,"111 N POST ST STE 300, SPOKANE, WA, 99201-4911, UNITED STATES",Active,False,False,False
25,MARKET HOLDINGS COMPANY LLC,"GLOBAL MARKET INSITE INTERNATIONAL HOLDING, INC.",602 498 163,725208,"1100 112TH AVE NE #200, BELLEVUE, WA, 98004, UNITED STATES",Administratively Dissolved,False,False,False
26,MARKET HOLDINGS COMPANY LLC,"INFORMA MARKETS HOLDINGS, INC.",602 280 823,1070757,"1983 MARCUS AVE STE 250, NEW HYDE PARK, NY, 11042-2000, UNITED STATES",Active,False,False,False
27,MARKET HOLDINGS COMPANY LLC,"INLAND NORTHWEST MARKET HOLDINGS, LLC",603 092 077,770143,"505 W RIVERSIDE AVE STE 500, SPOKANE, WA, 99201, UNITED STATES",Administratively Dissolved,False,False,False
28,MARKET HOLDINGS COMPANY LLC,"ISLAND MARKET HOLDINGS, LLC",602 504 084,281131,"485 SR 409, CATHLAMET, WA, 98612, UNITED STATES",Administratively Dissolved,False,False,False
29,MARKET HOLDINGS COMPANY LLC,JRD MARKET HOLDINGS LLC,604 649 036,1381137,"2219 ISAACS AVE TRLR 37, WALLA WALLA, WA, 99362-2257, UNITED STATES",Administratively Dissolved,False,False,False
30,MARKET HOLDINGS COMPANY LLC,"MARKET CENTRE HOLDING COMPANY, LLC",602 109 128,831173,"120 STATE AVE NE # 1414, OLYMPIA, WA, 98501-1131, UNITED STATES",Active,False,False,False
31,MARKET HOLDINGS COMPANY LLC,"MARKET COMMERCIAL HOLDINGS, LLC",602 255 322,304779,"12130 ISOM RD SE, TENINO, WA, 98589-9625, UNITED STATES",Active,False,False,False
32,MARKET HOLDINGS COMPANY LLC,MARKET EQUIPMENT HOLDINGS LLC,604 497 347,1301109,"1114 N RUBY ST, SPOKANE, WA, 99202-1737, UNITED STATES",Active,False,False,False
33,MARKET HOLDINGS COMPANY LLC,MARKET STREET HOLDINGS LLC,602 929 656,319496,"2442 NW MARKET ST # 50, SEATTLE, WA, 98107-4137, UNITED STATES",Active,False,False,False
34,MARKET HOLDINGS COMPANY LLC,"MARKETPLACE HOLDINGS, LLC",602 124 466,341359,"1008 YAKIMA AVE, SUITE 302, TACOMA, WA, 98405-4850, UNITED STATES",Active,False,False,False
35,MARKET HOLDINGS COMPANY LLC,"MODINE AFTERMARKET HOLDINGS, INC.",601 700 781,827857,,Terminated,True,False,False
36,MARKET HOLDINGS COMPANY LLC,PRIME MARKETING HOLDINGS LLC,603 550 344,382912,"15350 SHERMAN WAY #255, VAN NUYS, CA, 91406, UNITED STATES",Terminated,False,False,False
37,MARKET HOLDINGS COMPANY LLC,"ROIC HERITAGE MARKET HOLDING I, LLC",603 047 293,914356,"3 MANHATTANVILLE RD, PURCHASE, NY, 10577, UNITED STATES",Administratively Dissolved,True,False,False
38,MARKET HOLDINGS COMPANY LLC,"ROIC HERITAGE MARKET HOLDING II, LLC",603 047 317,914357,"3 MANHATTANVILLE RD, PURCHASE, NY, 10577, UNITED STATES",Administratively Dissolved,True,False,False
39,NORDIC HERITAGE MUSEUM FOUNDATION,NATIONAL NORDIC MUSEUM,600 558 819,343006,"2655 NW MARKET ST, SEATTLE, WA, 98107-4140, UNITED STATES",Active,False,True,True
40,CROFT PLACE LLC,CROFT PLACE TOWNHOMES LLC,602 216 227,648176,"4408 DELRIDGE WAY SW, SEATTLE, WA, 98106-1347, UNITED STATES",Administratively Dissolved,True,False,False
41,S & S PARTNERS LLC,"""DAREDREAMER"" DOMESTIC THEATRICAL DISTRIBUTION PARTNERS (AWASHINGTON",601 170 238,482,,Inactive,True,False,False
42,S & S PARTNERS LLC,"""KEY ENTERPRISES PROSPERITY FUND 101 (A WASHINGTON LIMITEDPARTNERSHIP)""",601 120 476,426,,Inactive,True,False,False
43,S & S PARTNERS LLC,"124 S WALL STREET PARTNERS, LLC",602 975 033,33286,"416 W HIGH DRIVE, SPOKANE, WA, 99203, UNITED STATES",Administratively Dissolved,False,False,False
44,S & S PARTNERS LLC,"124TH AVENUE NORTHEAST ASSOCIATES, A WASHINGTON LIMITEDPARTNERSHIP",601 323 921,3100,,Inactive,True,False,False
45,S & S PARTNERS LLC,"12TH AND EAST MADISON ASSOCIATES, A WASHINGTON LIMITEDPARTNERSHIP",602 052 002,1613,,Inactive,True,False,False
46,S & S PARTNERS LLC,"1624 FOURTH AVENUE ASSOCIATES, A CALIFORNIA LIMITEDPARTNERSHIP",601 117 665,2866,,Terminated,True,False,False
47,S & S PARTNERS LLC,"1979 BROADWAY ASSOCIATES, LTD., A WASHINGTON LIMITEDPARTNERSHIP",602 034 234,36572,,Inactive,True,False,False
48,S & S PARTNERS LLC,"2051 MADISON STREET PARTNERS, LLC",603 371 500,3561,"11601 WILSHIRE BLVD STE 2110, LOS ANGELES, CA, 90025-1784, UNITED STATES",Active,False,False,False
49,S & S PARTNERS LLC,"2100 EAST MADISON PARTNERS, LLC",603 458 769,6737,,Withdrawn,True,False,False
50,S & S PARTNERS LLC,"2442 NW 61ST STREET PARTNERS, LLC",604 145 689,63714,"1711 OCCIDENTAL AVENUE S, SEATTLE, WA, 98115, UNITED STATES",Voluntarily Dissolved,False,False,False
51,S & S PARTNERS LLC,"2617 EAST L STREET PARTNERS, LLC",602 565 643,82824,"1117 BROADWAY PLAZA # 500, TACOMA, WA, 98402-3508, UNITED STATES",Active,False,False,False
52,S & S PARTNERS LLC,3305 S 347TH ST PARTNERS LLC,604 150 352,97656,"4810 POINT FOSDICK DRIVE, GIG HARBOR, WA, 98335, UNITED STATES",Voluntarily Dissolved,False,False,False
53,S & S PARTNERS LLC,"41ST STREET PARTNERS, L.P.",601 268 261,9232,"819 NORTH 49TH ST #400, SEATTLE, WA, 98103, UNITED STATES",Active,False,False,False
54,S & S PARTNERS LLC,"603 SOUTH MARIPOSA PARTNERS QOZB, LLC",604 676 350,1407359,,,True,True,True
55,S & S PARTNERS LLC,"603 SOUTH MARIPOSA PARTNERS, LLC",604 676 350,1407359,"9049 20TH AVE SW, SEATTLE, WA, 98106-2465, UNITED STATES",Active,False,True,True
56,S & S PARTNERS LLC,"701 S JACKSON PARTNERS, LLC",604 698 715,1418246,"159 S JACKSON ST STE 300, SEATTLE, WA, 98104-4435, UNITED STATES",Active,False,False,False
57,S & S PARTNERS LLC,"818 OSBORNE ASSOCIATES, LIMITED, A WASHINGTON LIMITEDPARTNERSHIP",602 034 232,347133,,Inactive,True,False,False
58,S & S PARTNERS LLC,A3 SMART HOME LP,602 934 720,1002696,"1277 TREAT BLVD., SUITE 1000, WALNUT CREEK, CA, 94597, UNITED STATES",Active,False,True,True
59,S & S PARTNERS LLC,ACCESSIBLE SOLUTIONS & ACTIVE PARTNERSHIPS,604 838 735,1512631,"1455 NARCISSUS CT, KETTLE FALLS, WA, 99141-8645, UNITED STATES",Active,False,False,False
60,S & S PARTNERS LLC,ACOUSTIC ECOLOGY SOUND + SENSORY DESIGN PARTNERS LLC,604 741 831,1448106,"4034 36TH AVENUE SOUTHWEST, SEATTLE, WA, 98126-2425, UNITED STATES",Active,False,False,False
61,S & S PARTNERS LLC,"ACRISURE AEROSPACE PARTNERS INSURANCE SOLUTIONS, LLC",605 225 119,1661657,"100 OTTAWA AVE SW, GRAND RAPIDS, MI, 49503-5087, UNITED STATES",Active,True,False,False
62,S & S PARTNERS LLC,"ACRISURE INSURANCE PARTNERS SERVICES OF NY, LLC",605 159 823,1650159,"100 OTTAWA AVE SW, GRAND RAPIDS, MI, 49503-5087, UNITED STATES",Active,True,False,False
63,S & S PARTNERS LLC,"ACRISURE NORTHWEST PARTNERS INSURANCE SERVICES, LLC",605 006 467,1622057,"100 OTTAWA AVE SW, GRAND RAPIDS, MI, 49503-5087, UNITED STATES",Active,True,False,False
64,S & S PARTNERS LLC,"ACRISURE SOUTHEAST PARTNERS INSURANCE SERVICES, LLC",605 226 888,1663062,"100 OTTAWA AVE SW, GRAND RAPIDS, MI, 49503-5087, UNITED STATES",Active,True,False,False
65,S & S PARTNERS LLC,"ACRISURE WALLSTREET PARTNERS, LLC",604 361 792,1247515,"100 OTTAWA AVE SW, GRAND RAPIDS, MI, 49503-5087, UNITED STATES",Active,True,False,False
66,S & S PARTNERS LLC,ADMINISTRATIVE BUSINESS PARTNERS LLC,604 796 045,1486746,"1225 NW 119TH ST, SEATTLE, WA, 98177-4630, UNITED STATES",Active,False,False,False
67,S & S PARTNERS LLC,"AFFORDABLE HOUSING INVESTMENT PARTNERS, LLC",603 349 389,19245,"1918 8TH AVE #3200, SEATTLE, WA, 98101, UNITED STATES",Voluntarily Dissolved,False,False,False
68,S & S PARTNERS LLC,ALASKA BOULDER CREEK LIMITED PARTNERS A WASHINGTON LIMITEDPARTNERSHIP,601 568 271,18813,,Inactive,True,False,False
69,S & S PARTNERS LLC,"ALASKA EASTERN PARTNERS, A LIMITED PARTNERSHIP",602 565 844,531426,"13702 COURSEY BLVD STE 1A, BATON ROUGE, LA, 70817-1370, UNITED STATES",Active,True,False,False
70,S & S PARTNERS LLC,ALASKA PENINSULA PARTNERS X A WASHINGTON LIMITED PARTNERSHIP,602 051 315,537701,,Inactive,True,False,False
71,S & S PARTNERS LLC,"ALASKA SALMON PARTNERS, LLC",604 207 798,1175418,"1100 W EWING ST, SEATTLE, WA, 98119-1321, UNITED STATES",Active,False,False,False
72,S & S PARTNERS LLC,ALASKA SEABOARD PARTNERS LIMITED PARTNERSHIP,601 633 537,21661,"13702 COURSEY BLVD STE 1A, BATON ROUGE, LA, 70817-1370, UNITED STATES",Active,True,False,False
73,S & S PARTNERS LLC,"ALBIN/LONG PAINTING TRUST INVESTMENT GROUP, A LIMITEDPARTNERSHIP",601 108 858,28461,,Inactive,True,False,False
74,S & S PARTNERS LLC,"ALDA SPOKANE COMMERCIAL ASSOCIATES, A CALIFORNIA LIMITEDPARTNERSHIP",602 038 355,25891,,Terminated,True,False,False
75,S & S PARTNERS LLC,"ALM 49TH AVENUE WEST ASSOCIATES, A CALIFORNIA LIMITEDPARTNERSHIP",602 030 815,27653,,Terminated,True,False,False
76,S & S PARTNERS LLC,AM NORTHWEST CONSTRUCTION PARTNERS LLC,604 065 422,26211,"744 NE MARRIC CT, BREMERTON, WA, 98311, UNITED STATES",Active,False,False,False
77,S & S PARTNERS LLC,AMERICAN ASSETS PARTNERS LLC,603 385 446,38920,"540 5TH AVE S, EDMONDS, WA, 98020, UNITED STATES",Administratively Dissolved,False,False,False
78,S & S PARTNERS LLC,"AMETHYST STAR PROPERTY PARTNERS, INC",604 971 481,1602060,"3225 MCLEOD DR STE 100, LAS VEGAS, NV, 89121-2257, UNITED STATES",Active,True,False,False
79,S & S PARTNERS LLC,"ANCHORAGE MOTEL ASSOCIATES, A WASHINGTON  LIMITEDPARTNERSHIP",601 120 098,25945,,Inactive,True,False,False
80,S & S PARTNERS LLC,ANDERSON CONSULTING PARTNERS LLC,604 009 544,1095997,"4730 CALIFORNIA SW #614, SEATTLE, WA, 98116, UNITED STATES",Active,False,False,False
81,S & S PARTNERS LLC,"ANDERSON ROCK & DEMOLITION PITS, A WASHINGTON LIMITEDPARTNERSHIP",601 502 258,545286,,Inactive,True,False,False
82,S & S PARTNERS LLC,"ANGELES BUSINESS PARTNERS, LLC",602 213 874,34353,"997 OLD OLYMPIC HWY, PORT ANGELES, WA, 98362, UNITED STATES",Active,False,False,False
83,S & S PARTNERS LLC,ANTHEM S STREET DEVELOPMENTS LIMITED PARTNERSHIP,604 434 881,1276812,,,True,True,True
84,S & S PARTNERS LLC,ANTHEM S STREET HOLDINGS LIMITED PARTNERSHIP,604 434 881,1276812,"3001 DOUGLAS BLVD STE 200, ROSEVILLE, CA, 95661-3809, UNITED STATES",Active,True,True,True
85,S & S PARTNERS LLC,ANTHEM UNITED SHELDON FARMS DEVELOPMENT LIMITED PARTNERSHIP,604 350 116,1239254,,,True,True,True
86,S & S PARTNERS LLC,ANTHEM UNITED SHELDON FARMS DEVELOPMENTS LIMITED PARTNERSHIP,604 350 116,1239254,"3001 DOUGLAS BLVD STE 200, ROSEVILLE, CA, 95661-3809, UNITED STATES",Terminated,True,True,True
87,S & S PARTNERS LLC,"AP WIRELESS INFRASTRUCTURE PARTNERS, LLC",603 248 756,548631,"4250 EXECUTIVE SQ, SUITE 900, LA JOLLA, CA, 92037, UNITED STATES",Active,False,False,False
88,S & S PARTNERS LLC,"APPLEWOOD GRANDVIEW ASSOCIATES, A WASHINGTON LIMITEDPARTNERSHIP",602 033 259,36441,"2223 112TH AVE NE STE 102, BELLEVUE, WA, 98004-2952, UNITED STATES",Active,True,False,False
89,S & S PARTNERS LLC,ARCESSA PARTNERS LLC,602 646 158,553254,"400 112TH AVE NE, BELLEVUE, WA, 98004, UNITED STATES",Administratively Dissolved,False,False,False
90,S & S PARTNERS LLC,"ARLINGTON FAMILY MEDICINE FACILITY ASSOCIATES, LIMITEDPARTNERSHIP",602 046 037,42579,,Inactive,True,False,False
91,S & S PARTNERS LLC,"ASCENSION SECURITY PARTNERS, LLC",604 491 840,1301642,"21519 NW 9TH AVE, RIDGEFIELD, WA, 98642-9332, UNITED STATES",Active,False,False,False
92,S & S PARTNERS LLC,"ASCENT WIRELESS PARTNERS, LLC",603 465 552,31325,"2211 5TH AVE N, SEATTLE, WA, 98109-2116, UNITED STATES",Active,False,False,False
93,S & S PARTNERS LLC,"ASPEN WEST ASSOCIATES, LTD., A WASHINGTON LIMITEDPARTNERSHIP",602 046 038,60702,,Inactive,True,False,False
94,S & S PARTNERS LLC,ASSEMBLE STRATEGIC PARTNERS LLC,605 163 211,1650014,"1901 JEFFERSON AVE STE 100, TACOMA, WA, 98402-1611, UNITED STATES",Active,False,False,False
95,S & S PARTNERS LLC,ASSEMBLY PARTNERS HOUSING LIMITED PARTNERSHIP,601 790 042,42907,,Administratively Dissolved,True,False,False
96,S & S PARTNERS LLC,"ASSET MANAGEMENT PARTNERS NW, INC.",604 951 872,1587405,"506 2ND AVE STE 1400, SEATTLE, WA, 98104-2329, UNITED STATES",Active,False,False,False
97,S & S PARTNERS LLC,"ASSET PARTNERS GROUP, LLC",604 859 895,1529628,"2311 E 1ST ST, VANCOUVER, WA, 98661-7749, UNITED STATES",Active,False,False,False
98,S & S PARTNERS LLC,"ASSOCIATED NETWORK PARTNERS, INC.",601 827 529,43381,,Terminated,True,False,False
99,S & S PARTNERS LLC,ASSURED CARE PARTNERS LLC,604 652 256,1382943,"AUBURN, 32278 48TH CT S, AUBURN, WA, 98001, UNITED STATES",Active,False,False,False
100,S & S PARTNERS LLC,"ASSURED PARTNERS OF TEXAS, LLC",603 621 205,43194,"450 S ORANGE AVENUE, 4TH FLOOR,, ORLANDO, FL, 32801, UNITED STATES",Active,False,False,False
101,S & S PARTNERS LLC,"ASSUREDPARTNERS AEROSPACE, LLC",603 423 199,492376,"200 COLONIAL CENTER PARKWAY, STE. 150, LAKE MARY, FL, 32746, UNITED STATES",Active,True,False,False
102,S & S PARTNERS LLC,"ASSUREDPARTNERS CAPITAL, INC.",603 481 023,551878,"450 S ORANGE AVENUE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
103,S & S PARTNERS LLC,"ASSUREDPARTNERS CORNERSTONE, LLC",604 369 741,1244344,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
104,S & S PARTNERS LLC,"ASSUREDPARTNERS GREAT PLAINS, LLC",604 565 637,1334411,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
105,S & S PARTNERS LLC,"ASSUREDPARTNERS GULF COAST INSURANCE AGENCY, LLC",603 423 185,556009,"200 COLONIAL CENTER PARKWAY, STE. 150, LAKE MARY, FL, 32746, UNITED STATES",Active,True,False,False
106,S & S PARTNERS LLC,"ASSUREDPARTNERS INVESTMENT ADVISORS, LLC",605 011 117,1621870,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
107,S & S PARTNERS LLC,ASSUREDPARTNERS JAMISON LLC,602 669 968,738249,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
108,S & S PARTNERS LLC,"ASSUREDPARTNERS NL, LLC",603 149 254,43762,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
109,S & S PARTNERS LLC,"ASSUREDPARTNERS NORTHEAST, LLC",603 172 414,560415,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
110,S & S PARTNERS LLC,"ASSUREDPARTNERS OF ARIZONA, LLC",604 208 628,1173852,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
111,S & S PARTNERS LLC,"ASSUREDPARTNERS OF CALIFORNIA INSURANCE SERVICES, LLC",604 206 254,1173026,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
112,S & S PARTNERS LLC,"ASSUREDPARTNERS OF COLORADO, LLC",603 424 478,43591,"200 COLONIAL CENTER PKWY, STE. 150, LAKE MARY, FL, 32746-4704, UNITED STATES",Active,False,False,False
113,S & S PARTNERS LLC,"ASSUREDPARTNERS OF FLORIDA, LLC",604 515 961,1311130,"450 S ORANGE AVENUE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
114,S & S PARTNERS LLC,"ASSUREDPARTNERS OF HOUSTON, LLC",603 621 632,552141,"450 S ORANGE AVENUE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
115,S & S PARTNERS LLC,"ASSUREDPARTNERS OF ILLINOIS, LLC",603 518 748,537662,"450 S. ORANGE AVE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,False,False,False
116,S & S PARTNERS LLC,ASSUREDPARTNERS OF INDIANA LLC,603 287 279,32082,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
117,S & S PARTNERS LLC,"ASSUREDPARTNERS OF KENTUCKY, LLC",604 061 195,1097195,"450 S ORANGE AVENUE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
118,S & S PARTNERS LLC,"ASSUREDPARTNERS OF MARYLAND, LLC",604 295 446,1210941,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
119,S & S PARTNERS LLC,"ASSUREDPARTNERS OF MICHIGAN, LLC",603 621 675,32083,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
120,S & S PARTNERS LLC,ASSUREDPARTNERS OF MINNESOTA L.L.C.,603 362 468,552142,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
121,S & S PARTNERS LLC,"ASSUREDPARTNERS OF MISSOURI, LLC",603 364 962,556010,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
122,S & S PARTNERS LLC,"ASSUREDPARTNERS OF NEVADA, LLC",604 110 856,45742,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
123,S & S PARTNERS LLC,"ASSUREDPARTNERS OF NEW JERSEY, LIMITED LIABILITY COMPANY",603 362 456,43536,"450 S ORANGE AVE, 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,False,False,False
124,S & S PARTNERS LLC,"ASSUREDPARTNERS OF NORTH CAROLINA,, LLC",604 395 873,1261213,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
125,S & S PARTNERS LLC,"ASSUREDPARTNERS OF OREGON, LLC",603 534 327,43763,"200 COLONIAL CENTER PKWY STE 150, LAKE MARY, FL, 32746-4704, UNITED STATES",Active,False,False,False
126,S & S PARTNERS LLC,"ASSUREDPARTNERS OF SOUTH CAROLINA, LLC",603 455 353,556011,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
127,S & S PARTNERS LLC,"ASSUREDPARTNERS OF VIRGINIA, LLC",604 148 211,556694,"450 S ORANGE AVE., 4TH FLOOR, ORLANDO, FL, 32801, UNITED STATES",Active,True,False,False
128,S & S PARTNERS LLC,"ASSUREDPARTNERS OF WASHINGTON, LLC",603 448 324,43592,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
129,S & S PARTNERS LLC,"ASSUREDPARTNERS OF WEST VIRGINIA, LLC",603 423 196,560416,"200 COLONIAL CENTER PARKWAY, STE. 150, LAKE MARY, FL, 32746, UNITED STATES",Active,True,False,False
130,S & S PARTNERS LLC,"ASSUREDPARTNERS SPECIALTY INSURANCE BROKERS, LLC",602 413 920,552143,"450 S ORANGE AVE FL 4, ORLANDO, FL, 32801-3383, UNITED STATES",Active,True,False,False
131,S & S PARTNERS LLC,"ASSUREDPARTNERS, INC.",604 654 199,1393193,"200 COLONIAL CENTER PARKWAY, STE. 140, LAKE MARY, FL, 32746, UNITED STATES",Active,False,False,False
132,S & S PARTNERS LLC,"ATLANTIC CENTER ASSOCIATES, A WASHINGTON  LIMITEDPARTNERSHIP",602 034 373,43792,,Inactive,True,False,False
133,S & S PARTNERS LLC,AXELROD WICHITA ASSOCIATES (A WASHINGTON  LIMITEDPARTNERSHIP),601 116 619,555905,,Inactive,True,False,False
134,S & S PARTNERS LLC,AXELROD WOOD COLORADO SPRINGS A WASHINGTON LIMITEDPARTNERSHIP,601 123 033,46885,,Inactive,True,False,False
135,S & S PARTNERS LLC,"B&G ENTERPRISES LIMITED PARTNERSHIP, A WASHINGTON LIMITEDPARTNERSHIP",600 541 548,51061,,Inactive,True,False,False
136,S & S PARTNERS LLC,"BALDWIN KRYSTYN SHERMAN PARTNERS, LLC",602 945 597,564352,"4211 W BOY SCOUT BLVD, SUITE 800, TAMPA, FL, 33607, UNITED STATES",Active,False,False,False
137,S & S PARTNERS LLC,BAVASI SPORTS PARTNERS LLP,602 161 961,567858,"5131 HARBOR LANE, EVERETT, WA, 98203, UNITED STATES",Delinquent,False,False,False
138,S & S PARTNERS LLC,"BAYSIDE GARDENS APARTMENT VENTURES, A WASHINGTON LIMITED PARTNERSHIP",601 176 325,567954,"915 N SHERIDAN AVE, TACOMA, WA, 98403-1526, UNITED STATES",Administratively Dissolved,False,True,True
139,S & S PARTNERS LLC,"BAYSIDE GARDENS APARTMENT VENTURES, A WASHINGTON LIMITEDPARTNERSHIP",601 176 325,567954,,,True,True,True
140,S & S PARTNERS LLC,"BAYVIEW MEADOWS ASSOCIATES, A CALIFORNIA  LIMITEDPARTNERSHIP",602 044 907,574576,,Terminated,True,False,False
141,S & S PARTNERS LLC,"BELAIR INVESTORS LIMITED PARTNERSHIP, A WASHINGTON LIMITEDPARTNERSHIP",601 125 470,55176,,Inactive,True,False,False
