,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
13,KANEBUILT LLC,KANEBUILT LLC,604 017 728,803810,"2400 NW 80TH ST # 243, SEATTLE, WA, 98117-4449, UNITED STATES",Active,False,False,False
14,KEELSON PARTNERS LLC,KEELSON PARTNERS LLC,604 844 177,1520196,"1288 ALA MOANA BLVD STE 208, HONOLULU, HI, 96814-4233, UNITED STATES",Active,False,False,False
15,MARKET HOLDINGS COMPANY LLC,MARKET HOLDINGS COMPANY LLC,603 371 173,829753,"1000 2ND AVE STE 1800, SEATTLE, WA, 98104-3619, UNITED STATES",Active,False,False,False
16,BALLARD SPACE LLC,BALLARD SPACE LLC,603 261 486,49666,"8 BOSTON ST, STE 1, SEATTLE, WA, 98109-2360, UNITED STATES",Active,False,False,False
17,HANOVER INVESTMENTS LLC,HANOVER INVESTMENTS LLC,601 798 566,713890,"117 E. LOUISA ST. #106, SEATTLE, WA, 98102, UNITED STATES",Active,False,False,False
18,NORDIC HERITAGE MUSEUM FOUNDATION,NORDIC HERITAGE MUSEUM FOUNDATION,600 558 819,343006,,,False,True,True
19,20TH BLUE STONE LLC,20TH BLUE STONE LLC,603 501 900,37021,"9049 20TH AVE SW, SEATTLE, WA, 98106, UNITED STATES",Active,False,False,False
20,HOLDEN STREET FAMILY HOUSING LLC,HOLDEN STREET FAMILY HOUSING LLC,602 593 612,231823,"100 23RD AVE S, SEATTLE, WA, 98144, UNITED STATES",Active,False,False,False
21,CROFT PLACE LLC,CROFT PLACE LLC,604 485 565,1303418,"4408 DELRIDGE WAY SW, SEATTLE, WA, 98106-1347, UNITED STATES",Active,True,False,False
22,S & S PARTNERS LLC,S & S PARTNERS LLC,602 231 838,413832,"7115 W MARGINAL WAY SW, SEATTLE, WA, 98106-1911, UNITED STATES",Active,False,False,False
23,ERC SANTOS LLC,ERC SANTOS LLC,603 319 154,191229,"11234 NE 95TH STREET, KIRKLAND, WA, 98033, UNITED STATES",Active,False,False,False
24,FM 2414 SW ANDOVER LLC,FM 2414 SW ANDOVER LLC,604 752 375,1457267,"1191 2ND AVE STE 2000, SEATTLE, WA, 98101-3404, UNITED STATES",Active,False,False,False
25,CREF3 DETROIT OWNER LLC,CREF3 DETROIT OWNER LLC,604 743 852,1452293,"1345 AVENUE OF THE AMERICAS, NEW YORK, NY, 10105, UNITED STATES",Active,False,False,False
26,GEORGETOWN CREATIVE DESIGN LLC,GEORGETOWN CREATIVE DESIGN LLC,604 142 565,132211,"1847 CENTINELA AVE, SANTA MONICA, CA, 90404, UNITED STATES",Active,False,False,False
27,ACC OP (CORE) LLC,ACC OP (CORE) LLC,604 150 470,22119,"12700 HILL COUNTRY BLVD STE T-200, AUSTIN, TX, 78738-6307, UNITED STATES",Active,False,False,False
28,C150-II 4717 BROOKLYN AVE NE LLC,C150-II 4717 BROOKLYN AVE NE LLC,604 278 827,1201787,"110 WILD BASIN RD STE 365, W LAKE HILLS, TX, 78746-3352, UNITED STATES",Terminated,False,False,False
29,LIGHTBOX LLC,LIGHTBOX LLC,603 430 068,816860,"1745 SHEA CENTER DR, STE 200, HIGHLANDS RANCH, CO, 80129-1540, UNITED STATES",Active,False,False,False
30,C150-II 4106 12TH AVE NE LLC,C150-II 4106 12TH AVE NE LLC,604 262 245,1201776,"110 WILD BASIN RD STE 365, W LAKE HILLS, TX, 78746-3352, UNITED STATES",Terminated,False,False,False
31,SITCHENSIS HOUSE LLC,SITCHENSIS HOUSE LLC,604 807 952,1492235,"4029 7TH AVE NE, SEATTLE, WA, 98105-6478, UNITED STATES",Active,False,False,False
32,47TH STREET DEVELOPMENT LLLP,47TH STREET DEVELOPMENT LLLP,602 999 748,7476,"1253 S JACKSON ST STE A, SEATTLE, WA, 98144-3075, UNITED STATES",Active,False,False,False
33,HELIX ELLIPSE APARTMENTS LLC,HELIX ELLIPSE APARTMENTS LLC,604 142 403,227240,"7010 E ACOMA DR STE 204, SCOTTSDALE, AZ, 85254-3550, UNITED STATES",Active,False,False,False
34,WILSONIAN PROPCO LLC,WILSONIAN PROPCO LLC,604 677 170,1408673,"250 FILLMORE ST, SUITE 150, DENVER, CO, 80206-5029, UNITED STATES",Active,False,False,False
35,ADRIA NORTHSTAR PROPERTIES LLC,ADRIA NORTHSTAR PROPERTIES LLC,604 535 413,1329054,"2825 EASTLAKE AVE E STE 200, SEATTLE, WA, 98102-3085, UNITED STATES",Active,False,False,False
36,ALLEGRO APARTMENTS LLC,ALLEGRO APARTMENTS LLC,603 392 640,538019,"4115 ROOSEVELT WAY NE OFC, SEATTLE, WA, 98105-6494, UNITED STATES",Active,False,False,False
37,WEBER VENTURES LLC,WEBER VENTURES LLC,603 261 097,326903,"4131 11TH AVE NE PH 1, SEATTLE, WA, 98105, UNITED STATES",Active,False,False,False
38,GT VILLAGE VISTA LLC,GT VILLAGE VISTA LLC,604 854 942,1521945,"1421 34TH AVE STE 300, SEATTLE, WA, 98122-3634, UNITED STATES",Active,False,False,False
39,BARCLAY APARTMENTS LLC,BARCLAY APARTMENTS LLC,604 535 415,1329057,"2825 EASTLAKE AVE E STE 200, SEATTLE, WA, 98102-3085, UNITED STATES",Active,False,False,False
40,TAMARAC APARTMENTS LLC,TAMARAC APARTMENTS LLC,604 544 785,1329021,"3414 97TH AVE SE, MERCER ISLAND, WA, 98040-3128, UNITED STATES",Active,False,False,False
41,ADELAIDE LLC,ADELAIDE LLC,604 875 050,1539093,"6850 E GREEN LAKE WAY N STE 201, SEATTLE, WA, 98115-5412, UNITED STATES",Active,False,False,False
42,DD CULP LLC,DD CULP LLC,603 220 636,157376,"801 2ND AVE STE 700, SEATTLE, WA, 98104-1573, UNITED STATES",Active,False,False,False
43,SHANNON BUILDING LLC,SHANNON BUILDING LLC,604 556 011,1329330,"2825 EASTLAKE AVE E STE 200, SEATTLE, WA, 98102-3085, UNITED STATES",Active,False,False,False
44,KELLY ANNE APARTMENTS LLC,KELLY ANNE APARTMENTS LLC,604 532 876,1327118,"3414 97TH AVE SE, MERCER ISLAND, WA, 98040-3128, UNITED STATES",Active,False,False,False
45,VILLAGE MANOR LLC,VILLAGE MANOR LLC,602 390 295,1160340,"10900 NE 4TH ST, SUITE 1850, BELLEVUE, WA, 98004-8341, UNITED STATES",Active,False,False,False
46,FORTY TWO THIRTY ONE LLC,FORTY TWO THIRTY ONE LLC,601 934 523,1115245,"4223 12TH AVE NE, SEATTLE, WA, 98105-4223, UNITED STATES",Active,False,False,False
47,DLK LIMITED LIABILITY COMPANY,DLK LIMITED LIABILITY COMPANY,601 678 194,147329,"14432 JIM CREEK RD, ARLINGTON, WA, 98223-6851, UNITED STATES",Active,False,False,False
48,LEWISON APARTMENTS LLC,LEWISON APARTMENTS LLC,604 535 410,1329027,"3414 97TH AVE SE, MERCER ISLAND, WA, 98040-3128, UNITED STATES",Active,False,False,False
49,YOUTHCARE,YOUTHCARE,600 535 205,1035763,"2500 NE 54TH ST # 100, SEATTLE, WA, 98105-3142, UNITED STATES",Active,False,False,False
50,NORTHCUT HOLDINGS LLC,NORTHCUT HOLDINGS LLC,603 241 231,875014,"2811 E MADISON ST, SUITE 300, SEATTLE, WA, 98112-4869, UNITED STATES",Active,False,False,False
51,SEATTLE COMMUNITY CHURCH,SEATTLE COMMUNITY CHURCH,601 900 617,422673,"4501 46TH AVE NE, SEATTLE, WA, 98105-3811, UNITED STATES",Active,False,False,False
52,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDREN'S HOSPITAL,178 019 356,961369,"4800 SAND POINT WAY NE, SEATTLE, WA, 98105-3901, UNITED STATES",Active,True,False,False
53,SPRINGBROOK BUILDING LLC,SPRINGBROOK BUILDING LLC,602 421 615,282925,"10900 NE 4TH ST, SUITE 1850, BELLEVUE, WA, 98004-8341, UNITED STATES",Active,False,False,False
54,LOTHLORIEN PROPCO LLC,LOTHLORIEN PROPCO LLC,604 680 928,1408665,"250 FILLMORE ST, SUITE 150, DENVER, CO, 80206, UNITED STATES",Active,False,False,False
55,RIVENDELL PROPCO LLC,RIVENDELL PROPCO LLC,604 683 858,1408666,"250 FILLMORE ST, SUITE 150, DENVER, CO, 80206-5029, UNITED STATES",Active,False,False,False
56,GARFIELD FAMILY LLC,GARFIELD FAMILY LLC,602 208 944,196342,"324 NE 45TH ST, SEATTLE, WA, 98105-6134, UNITED STATES",Active,False,False,False
57,UNIVERSITY CENTER LLC,UNIVERSITY CENTER LLC,603 434 895,1071003,"617 EASTLAKE AVE E, #340, SEATTLE, WA, 98109-5681, UNITED STATES",Active,False,False,False
58,VILLA ACADEMY,VILLA ACADEMY,601 059 386,1072608,"5001 NE 50TH ST, SEATTLE, WA, 98105-2801, UNITED STATES",Active,False,False,False
59,SPRINGTREE PROFESSIONAL LLC,SPRINGTREE PROFESSIONAL LLC,604 529 574,1389634,"4026 NE 55TH ST STE D200, SEATTLE, WA, 98105-2220, UNITED STATES",Active,False,False,False
60,BLUME 45TH LLC,BLUME 45TH LLC,602 017 630,88809,"617 EASTLAKE AVE E, #340, SEATTLE, WA, 98109-5681, UNITED STATES",Active,False,False,False
61,SPIRE UDB LP,SPIRE UDB LP,603 622 860,445228,"600 UNIVERSITY ST, SUITE 2310, SEATTLE, WA, 98101-4112, UNITED STATES",Active,False,False,False
62,GRADUATE SEATTLE OWNER LLC,GRADUATE SEATTLE OWNER LLC,604 076 056,717999,"133 N JEFFERSON ST FL 4, CHICAGO, IL, 60614, UNITED STATES",Active,False,False,False
63,DREAM LEGACY PRU SPE LLC,DREAM LEGACY PRU SPE LLC,603 538 073,1110497,"155 108TH AVE NE STE 500, BELLEVUE, WA, 98004-5901, UNITED STATES",Active,True,False,False
64,EQR-SAXTON LLC,EQR-SAXTON LLC,604 524 395,1322560,"2 N RIVERSIDE PLZ, SUITE 400, CHICAGO, IL, 60606-2624, UNITED STATES",Active,False,False,False
65,YESLER TERRACE OWNERS ASSOCIATION,YESLER TERRACE OWNERS ASSOCIATION,603 282 992,531220,"190 QUEEN ANNE AVE N, SEATTLE, WA, 98109-4968, UNITED STATES",Active,False,False,False
