,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
58,316,SEATTLE WATERFRONT MARRIOTT,254273,A,Hotel,,,2040.0,795674.3062999999,3.129212721366405,0.6583947753906251,0.6583947753906251,167412.0147229004,No,635682.5
59,85,FOSS HOME AND VILLAGE,93397,B,Senior Living Community,,,2040.0,588445.2353000001,6.30047255586368,0.629454345703125,0.629454345703125,58789.14752563476,No,233492.5
60,86,SCCA - ALLIANCE HOUSE,63371,C,Hotel,,,2040.0,56789.7492,0.8961472787237064,0.6583947753906251,0.6583947753906251,41723.1353112793,No,158427.5
61,87,ARBOR HEIGHTS ELEMENTARY SCHOOL (SPS-DISTRICT),90763,B,K-12 School,,,2040.0,46578.86949999999,0.5131922644690016,0.289404296875,0.289404296875,26267.202197265626,No,226907.5
62,89,POLYCLINIC MEDICAL OFFICE (NORTH & SOUTH),179014,B,Office,,,2040.0,438596.7027,2.4500692834080016,0.18811279296875,0.18811279296875,33674.82352050781,No,447535.0
63,95,SORRENTO HOTEL,76631,C,Hotel,,,2040.0,233011.13349999997,3.0406902363273343,0.6583947753906251,0.6583947753906251,50453.450032958994,No,191577.5
64,96,PUGET SOUND BLOOD CENTER,57674,C,Office,,Office,2040.0,145420.3619,2.5214197367964766,0.18811279296875,0.18811279296875,10849.217221679688,No,144185.0
65,100,CITY PLACE III (Obidos/Rufus),274346,A,Office,,Retail Store,2040.0,151301.3068,0.5514981330145144,0.19679492187500003,0.19679492187500003,53989.89963671876,No,685865.0
66,102,MARRIOTT RESIDENCE INN,238793,A,Hotel,,,2040.0,554904.0269,2.3237868233155914,0.6583947753906251,0.6583947753906251,157220.06359985354,No,596982.5
67,104,BAGLEY WRIGHT THEATER - SEATTLE CENTER,65000,C,Other,,,2040.0,83776.58,1.2888704615384616,0.636689453125,0.636689453125,41384.814453125,No,162500.0
68,106,ARMORY - SEATTLE CENTER,278500,A,Other,,,2040.0,206327.7242,0.7408535877917415,0.636689453125,0.636689453125,177318.0126953125,No,696250.0
69,107,CITY PLACE IV (Ruby/Dawson),625004,A,Office,,Other,2040.0,369758.2599,0.5916094295396509,0.20605585937499998,0.20605585937499998,128785.73633281249,No,1562510.0
70,110,EXHIBITION HALL - SEATTLE CENTER,54981,C,Entertainment/Public Assembly,,,2040.0,40269.9924,0.7324347028973646,0.3762255859375,0.3762255859375,20685.25894042969,No,137452.5
71,112,MCCAW HALL - SEATTLE CENTER,296000,A,Entertainment/Public Assembly,,,2040.0,194556.52909999999,0.6572855712837837,0.3762255859375,0.3762255859375,111362.7734375,No,740000.0
72,113,KCTS 9,50451,C,Office,,Non-Refrigerated Warehouse,2040.0,3693.69,0.0732134149967295,0.18876395263671875,0.0732134149967295,3693.6899999999996,Yes,126127.5
73,114,BILL & MELINDA GATES FOUNDATION,735584,A,Office,,Other,2040.0,658771.7104,0.8955764540827424,0.1925985595703125,0.1925985595703125,141672.41884296873,No,1838960.0
74,115,SCRIPPS BUILDING - 221 FIRST AVENUE WEST,50952,C,Office,,Other,2040.0,44860.5485,0.8804472542785367,0.21054162597656248,0.21054162597656248,10727.516926757811,No,127380.0
75,116,THE MEDITERRANEAN INN,81560,C,Hotel,,Restaurant,2040.0,164292.133,2.014371419813634,0.6801000976562501,0.6801000976562501,55468.96396484376,No,203900.0
76,117,UNIVERSITY INN,60953,C,Hotel,Restaurant,,2040.0,172378.7932,2.828060853444457,0.7994793701171876,0.7994793701171876,48730.66604675294,No,152382.5
77,118,PATHFINDER/COOPER SCHOOL (SPS-DISTRICT),75364,C,K-12 School,,,2040.0,34853.4289,0.46246787458202854,0.289404296875,0.289404296875,21810.665429687502,No,188410.0
78,119,ST JOSEPH K-8 SCHOOL,67743,C,K-12 School,,,2040.0,101415.4113,1.497061117753864,0.289404296875,0.289404296875,19605.115283203126,No,169357.5
79,121,THE 2100 BUILDING,63681,C,Office,,,2040.0,4751.0649,0.0746072596221793,0.18811279296875,0.0746072596221793,4751.0649,Yes,159202.5
80,122,MUIR ELEMENTARY SCHOOL(SPS-DISTRICT),60725,C,K-12 School,,,2040.0,1858.8114,0.030610315356113627,0.289404296875,0.030610315356113627,1858.8114,Yes,151812.5
81,125,MERCER MIDDLE (SPS-DISTRICT),139310,B,K-12 School,,,2040.0,303159.3918,2.176149535568157,0.289404296875,0.289404296875,40316.91259765625,No,348275.0
82,127,ORCA AT WHITWORTH ELEMENTARY SCHOOL (SPS-DISTRICT),59955,C,K-12 School,,,2040.0,10225.114399999999,0.1705464831957301,0.289404296875,0.1705464831957301,10225.114399999999,Yes,149887.5
83,130,MCCLURE MIDDLE (SPS-DISTRICT),93218,B,K-12 School,,,2040.0,91394.06659999999,0.9804336780450127,0.289404296875,0.289404296875,26977.68974609375,No,233045.0
84,131,CENTURYLINK: LAKEVIEW MAIN,49000,D,Other,,,2040.0,4558.4217,0.09302901428571428,0.636689453125,0.09302901428571428,4558.4217,Yes,122500.0
85,132,ROOSEVELT SQUARE,129396,B,Supermarket/Grocery Store,,,2040.0,133469.0824,1.0314776530959227,1.05632568359375,1.0314776530959227,133469.0824,Yes,323490.0
86,136,HOLIDAY INN EXPRESS - SEATTLE NORTH,51390,C,Hotel,,,2040.0,138177.8312,2.688807768048258,0.6583947753906251,0.6583947753906251,33834.90750732422,No,128475.0
87,137,BROADVIEW THOMSON K-8 (SPS-DISTRICT),131909,B,K-12 School,,,2040.0,175762.4434,1.332452246624567,0.289404296875,0.289404296875,38175.03139648438,No,329772.5
88,138,INGRAHAM HIGH (SPS-DISTRICT),257634,A,K-12 School,,,2040.0,445759.24539999996,1.7302034878936785,0.289404296875,0.289404296875,74560.38662109376,No,644085.0
89,139,7066-Seattle-Northgate,70609,C,Hotel,,,2040.0,60940.0548,0.8630635584698834,0.6583947753906251,0.6583947753906251,46488.59669555665,No,176522.5
90,140,B F DAY ELEMENTARY (SPS-DISTRICT),66588,C,K-12 School,,,2040.0,394.11,0.0059186339881059655,0.289404296875,0.0059186339881059655,394.11,Yes,166470.0
91,141,HUGHES ELEMENTARY SCHOOL (SPS-DISTRICT),47307,D,K-12 School,,,2040.0,41657.6115,0.8805802841017185,0.289404296875,0.289404296875,13690.849072265626,No,118267.5
92,144,ALEXIS HOTEL,190980,B,Hotel,Retail Store,,2040.0,99435.3697,0.520658549062729,0.6162140991210938,0.520658549062729,99435.36969999998,Yes,477450.0
93,145,BENAROYA HALL,172411,B,Entertainment/Public Assembly,,Entertainment/Public Assembly,2040.0,214582.1788,1.244596799508152,0.37622558593749994,0.37622558593749994,64865.429497070305,No,431027.5
94,147,SWEDISH MEDICAL CENTER BALLARD - CAMPUS,302661,A,Hospital,,,2040.0,1697897.418,5.609898262412402,1.526607666015625,1.526607666015625,462044.60280395503,No,756652.5
95,163,FIRE STATION 10/FAC/EOC,57960,C,Fire/Police Station,Office,,2040.0,112234.06079999999,1.9364054658385093,0.46651972656249996,0.46651972656249996,27039.483351562496,No,144900.0
96,167,WING LUKE MUSEUM/KONG YICK BLDG.,58000,C,Entertainment/Public Assembly,,,2040.0,25909.3138,0.4467123068965517,0.3762255859375,0.3762255859375,21821.083984375,No,145000.0
97,168,HAMPTON INN & SUITES,113702,B,Hotel,,,2040.0,216376.9138,1.9030176584404848,0.6583947753906251,0.6583947753906251,74860.80275146486,No,284255.0
98,169,FRANKLIN HIGH SCHOOL (SPS-DISTRICT),289588,A,K-12 School,,,2040.0,143609.8325,0.49591085438623145,0.289404296875,0.289404296875,83808.01152343751,No,723970.0
99,170,SEATTLE CENTRAL COLLEGE - FINE ARTS BLDG,64820,C,College/University,Entertainment/Public Assembly,,2040.0,103338.9962,1.5942455445850046,0.7430455322265626,0.7430455322265626,48164.211398925785,No,162050.0
100,172,SOUTH SEATTLE COLLEGE - CAMPUS MASTER ID,529343,A,College/University,,,2040.0,1558362.7866,2.943956539710547,0.8465075683593749,0.8465075683593749,448092.85575805657,No,1323357.5
101,173,SEATTLE CHILDREN'S HOSPITAL (ADMIN BLDG),92300,B,Office,,,2040.0,237560.00029999999,2.5737811516793063,0.18811279296875,0.18811279296875,17362.810791015625,No,230750.0
102,174,CSC Vehicle Maintenance (E),67772,C,Services,,,2040.0,224037.8993,3.3057590051938854,0.4341064453125,0.4341064453125,29420.262011718747,No,169430.0
103,175,GARFIELD HIGH (SPS-DISTRICT),258107,A,K-12 School,,,2040.0,274905.9618,1.0650852623136915,0.289404296875,0.289404296875,74697.27485351563,No,645267.5
104,176,EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),78804,C,K-12 School,,,2040.0,65448.7679,0.8305259618801076,0.289404296875,0.289404296875,22806.216210937502,No,197010.0
105,177,MADRONA SCHOOL (SPS-DISTRICT),68127,C,K-12 School,,,2040.0,28992.6665,0.42556793195062165,0.289404296875,0.289404296875,19716.246533203128,No,170317.5
106,178,VAN ASSELT ELEMENTARY @ AAA  (SPS-DISTRICT),98357,B,K-12 School,,,2040.0,87651.7199,0.8911589403906178,0.289404296875,0.289404296875,28464.938427734378,No,245892.5
107,179,UNION GOSPEL MISSION ASSN,50765,C,Office,Other,,2040.0,50825.2659,1.0011871545356053,0.4079153564453125,0.4079153564453125,20707.82306994629,No,126912.5
108,180,UNION GOSPEL MISSION ASSN / HOPE PLACE,89000,C,Hotel,Office,Restaurant,2040.0,257679.1397,2.8952712325842698,0.5104368286132812,0.5104368286132812,45428.87774658203,No,222500.0
109,182,SEATTLE PACIFIC UNIVERSITY - Otto Miller Hall,52611,C,College/University,,,2040.0,100353.6993,1.9074661059474254,0.8465075683593749,0.8465075683593749,44535.60967895507,No,131527.5
110,183,"EMERSON HALL, SEATTLE PACIFIC UNIVERSITY",135520,B,Residence Hall/Dormitory,,,2040.0,101072.3794,0.7458115363046045,0.354520263671875,0.354520263671875,48044.5861328125,No,338800.0
111,185,NATHAN HALE HIGH (SPS-DISTRICT),242134,A,K-12 School,,,2040.0,158982.7158,0.6565898048188193,0.289404296875,0.289404296875,70074.62001953126,No,605335.0
112,189,GREENWOOD ELEMENTARY (SPS-DISTRICT),62526,C,K-12 School,,,2040.0,54185.93259999999,0.8666144100054376,0.289404296875,0.289404296875,18095.29306640625,No,156315.0
113,190,WEBSTER ST BUILDING (CEDAR GROVE),60619,C,Office,Non-Refrigerated Warehouse,Services,2040.0,24458.992899999997,0.40348723832461764,0.249755908203125,0.249755908203125,15139.953399365233,No,151547.5
114,194,NORTHGATE MALL SHOPPING CENTER RETAIL STORES  - ACTIVE/PRIMARY ID,530039,A,Retail Store,Restaurant,,2040.0,511307.1503,0.9646594878867404,0.34837042236328125,0.34837042236328125,184649.91029901124,No,1325097.5
115,195,KINDRED HOSPITAL,47012,D,Hospital,,,2040.0,128375.137,2.7306886965030204,1.526607666015625,1.526607666015625,71768.87959472656,No,117530.0
116,197,NORDSTROM NORTHGATE 002,122000,B,Retail Store,,,2040.0,15268.865399999999,0.1251546344262295,0.27493408203125,0.1251546344262295,15268.8654,Yes,305000.0
117,198,SEATTLE CHILDREN'S HOSPITAL  (MAIN CAMPUS),897371,A,Hospital,,,2040.0,7658708.7223000005,8.534606893135615,1.526607666015625,1.526607666015625,1369933.4478601073,No,2243427.5
118,200,Verity Credit Union,37280,D,Office,,Office,2040.0,73450.1346,1.9702289324034337,0.18811279296875,0.18811279296875,7012.844921875,No,93200.0
119,205,BALLARD HIGH (SPS-DISTRICT),249693,A,K-12 School,,,2040.0,84265.8773,0.33747793210061955,0.289404296875,0.289404296875,72262.22709960939,No,624232.5
120,209,MADISON SELF STORAGE,84457,C,Self-Storage Facility,Retail Store,,2040.0,37641.890100000004,0.4456929573629185,0.09666103515625,0.09666103515625,8163.701046191407,No,211142.5
121,211,NORTH SEATTLE COLLEGE - CAMPUS,653167,A,College/University,,,2040.0,464410.21839999995,0.7110129850405792,0.8465075683593749,0.7110129850405792,464410.2184,Yes,1632917.5
122,212,AKI KUROSE MIDDLE (SPS-DISTRICT),173185,B,K-12 School,,,2040.0,299283.1826,1.728112611369345,0.289404296875,0.289404296875,50120.48315429688,No,432962.5
123,214,BOREN STEM K-8 (SPS-DISTRICT),129213,B,K-12 School,,,2040.0,206113.1814,1.595142759629449,0.289404296875,0.289404296875,37394.79741210938,No,323032.5
124,215,RAINIER BOTTLING PLANT,114297,B,Non-Refrigerated Warehouse,,,2040.0,120231.86649999999,1.0519249542857643,0.195347900390625,0.195347900390625,22327.678970947265,No,285742.5
125,216,RAINIER BEACH HIGH SCHOOL (SPS-DISTRICT),183357,B,K-12 School,,,2040.0,232761.0678,1.2694419509481503,0.289404296875,0.289404296875,53064.30366210938,No,458392.5
126,217,WHITMAN MIDDLE (SPS-DISTRICT),173750,B,K-12 School,,,2040.0,231188.0939,1.3305789576978417,0.289404296875,0.289404296875,50283.99658203126,No,434375.0
127,220,SODO ROW,234144,A,Non-Refrigerated Warehouse,,,2040.0,169660.4185,0.72459861666325,0.195347900390625,0.195347900390625,45739.5387890625,No,585360.0
128,223,WESTWOOD VILLAGE - BLDG A,65425,C,Retail Store,,,2040.0,26916.0192,0.41140266259075275,0.27493408203125,0.27493408203125,17987.56231689453,No,163562.5
129,224,WESTWOOD VILLAGE - BLDG B,67782,C,Retail Store,,,2040.0,366634.1681,5.4090196232038,0.27493408203125,0.27493408203125,18635.58194824219,No,169455.0
130,225,DENNY/ SEALTH CAMPUS (SPS-DISTRICT),367884,A,K-12 School,,,2040.0,267364.9473,0.7267642716182274,0.289404296875,0.289404296875,106467.2103515625,No,919710.0
131,226,ROXHILL ELEMENTARY SCHOOL(SPS-DISTRICT),46797,D,K-12 School,,,2040.0,89465.19829999999,1.9117720858174667,0.289404296875,0.289404296875,13543.252880859376,No,116992.5
132,334,WEST 8TH,582725,A,Office,,,2040.0,19743.4755,0.03388129134669012,0.18811279296875,0.03388129134669012,19743.4755,Yes,1456812.5
133,227,WASHINGTON MIDDLE (SPS-DISTRICT),137084,B,K-12 School,,,2040.0,178329.133,1.300874886930641,0.289404296875,0.289404296875,39672.698632812506,No,342710.0
134,229,KING (BRIGHTON) ELEMENTARY SCHOOL (SPS-DISTRICT),67371,C,K-12 School,,,2040.0,46647.4442,0.6923964940404624,0.289404296875,0.289404296875,19497.456884765626,No,168427.5
135,230,U-HAUL RENTALS & MINI-STORAGE,52088,C,Self-Storage Facility,,,2040.0,52908.1744,1.0157459376439872,0.07235107421875,0.07235107421875,3768.62275390625,No,130220.0
136,231,HAMILTON MIDDLE (SPS-DISTRICT),128025,B,K-12 School,,,2040.0,48754.5499,0.3808205420816247,0.289404296875,0.289404296875,37050.985107421875,No,320062.5
137,232,SILVER CLOUD INN LAKE UNION,123920,B,Hotel,,Recreation,2040.0,204026.0753,1.646433790348612,0.6583947753906251,0.6583947753906251,81588.28056640626,No,309800.0
138,233,ARMORY BUILDING (MOHAI),43000,D,Entertainment/Public Assembly,,,2040.0,203153.91669999997,4.724509690697674,0.3762255859375,0.3762255859375,16177.7001953125,No,107500.0
139,234,SEATTLE CITY LIGHT ROY STREET WAREHOUSE,48423,D,Non-Refrigerated Warehouse,Residence Hall/Dormitory,Office,2040.0,209.2491,0.004321275013939657,0.2105416259765625,0.004321275013939657,209.2491,Yes,121057.5
140,235,COURTYARD BY MARRIOTT - SEATTLE,141591,B,Hotel,,,2040.0,258151.62,1.8232205436786235,0.6583947753906251,0.6583947753906251,93222.774642334,No,353977.5
141,237,WHITTIER ELEMENTARY (SPS-DISTRICT),67235,C,K-12 School,,,2040.0,51165.1859,0.7609903458020376,0.289404296875,0.289404296875,19458.097900390625,No,168087.5
142,238,CITY OF SEATTLE - NSC,90849,B,Office,Non-Refrigerated Warehouse,,2040.0,148474.36059999999,1.6342982377351427,0.190717431640625,0.190717431640625,17326.487947119138,No,227122.5
143,239,GATEWOOD ELEMENTARY SCHOOL (SPS-DISTRICT),59014,C,K-12 School,,,2040.0,17892.9698,0.3031987291151252,0.289404296875,0.289404296875,17078.905175781252,No,147535.0
144,241,HOTEL NEXUS - NORTHGATE,64893,C,Hotel,,,2040.0,210105.8158,3.237726962846532,0.6583947753906251,0.6583947753906251,42725.212159423834,No,162232.5
145,242,OLYMPIC VIEW (SPS-DISTRICT),55480,C,K-12 School,,,2040.0,1190.088,0.021450757029560202,0.289404296875,0.021450757029560202,1190.088,Yes,138700.0
146,243,VAN ASSELT (OLD) SCHOOL (SPS-DISTRICT),70762,C,K-12 School,,,2040.0,174262.778,2.4626604392187894,0.289404296875,0.289404296875,20478.826855468753,No,176905.0
