,OSEBuildingID,BuildingName,Total_sqft,sq_ft_classification,LargestPropertyUseType OSE,SecondLargestPropertyUseType OSE,ThirdLargestPropertyUseType OSE,year,expected_baseline,expected_baseline_ghgi,city_ghgi_target,compliant_ghgi,compliant_emissions,compliance_status,compliance_fees
404,603,1201 EASTLAKE AVE E (ZymoGenetics),106003,B,Laboratory,,,2040.0,62234.307199999996,0.5870994896370857,0.69545654296875,0.5870994896370857,62234.307199999996,Yes,265007.5
405,604,AGC BUILDING & BANK,124721,B,Office,,Restaurant,2040.0,249995.04539999997,2.0044342604693672,0.0701688232421875,0.0701688232421875,8751.525803588867,No,311802.5
406,605,LAKE UNION BUILDING & YACHT HARBOR MARINA OFFICE BUILDING,98536,B,Office,,,2040.0,5760.8667,0.058464588576763815,0.0648095703125,0.058464588576763815,5760.8667,Yes,246340.0
407,606,NWCP BLDG U,93020,B,Non-Refrigerated Warehouse,,,2040.0,92863.81700000001,0.9983209739840896,0.06730224609375,0.06730224609375,6260.454931640626,No,232550.0
408,607,SAFEWAY 1965,54434,C,Supermarket/Grocery Store,,,2040.0,274492.8215,5.042672254473308,0.3639306640624999,0.3639306640624999,19810.20176757812,No,136085.0
409,608,MERRILL PLACE HAMBACH - SELLER BUILDING,228796,A,Office,,,2040.0,51351.5457,0.22444249768352595,0.0648095703125,0.0648095703125,14828.17044921875,No,571990.0
410,609,HERITAGE BUILDING,78564,C,Office,Entertainment/Public Assembly,,2040.0,2137.0760999999998,0.027201722162822663,0.07129052734375,0.027201722162822663,2137.0760999999998,Yes,196410.0
411,611,WESTLAND BUILDING-DSHS,63871,C,Office,,,2040.0,2946.3966,0.0461304285199856,0.0648095703125,0.0461304285199856,2946.3966,Yes,159677.5
412,612,GLOBE BUILDING,60686,C,Office,Retail Store,,2040.0,41057.721999999994,0.6765600303200078,0.07767177734375,0.07767177734375,4713.589479882812,No,151715.0
413,613,GRAND CENTRAL BUILDING,70343,C,Office,Retail Store,,2040.0,17682.9984,0.25138248866269564,0.07707353515624998,0.07707353515624998,5421.583683496093,No,175857.5
414,614,INTERURBAN BUILDING (OLD SMITH TOWER ANNEX BUILDING),60942,C,Office,Restaurant,Retail Store,2040.0,3055.5711,0.050139002658265236,0.14789045410156249,0.050139002658265236,3055.5711,Yes,152355.0
415,615,OCCIDENTAL MALL,144402,B,Office,Retail Store,,2040.0,82490.5359,0.5712561868949184,0.068997265625,0.068997265625,9963.34315078125,No,361005.0
416,616,COURT IN THE SQUARE (Goldsmith & Northcoast),160580,B,Office,Restaurant,,2040.0,68753.75779999999,0.42815891020052305,0.10768359375,0.10768359375,17291.831484375,No,401450.0
417,618,PREFONTAINE BUILDING,66362,C,Office,Non-Refrigerated Warehouse,Retail Store,2040.0,2845.9152,0.04288471112986347,0.06869814453124999,0.04288471112986347,2845.9152,Yes,165905.0
418,619,KING STREET STATION-BNRR/AMTRAK,65340,C,Other,Office,Entertainment/Public Assembly,2040.0,2272.4127,0.0347782782369146,0.15464560546875,0.0347782782369146,2272.4127,Yes,163350.0
419,620,PACIFIC OFFICE AUTOMATION (ROMAC INDUSTRIES WHSE),56700,C,Office,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,2040.0,34616.800800000005,0.6105255873015873,0.066155615234375,0.066155615234375,3751.023383789063,No,141750.0
420,622,PACIFIC GALLERIES ANTIQUE MALL,101708,B,Retail Store,Non-Refrigerated Warehouse,Office,2040.0,105617.3539,1.0384370344515672,0.08769233398437501,0.08769233398437501,8919.011904882813,No,254270.0
421,623,HULLIN TRANSFER BUILDING,98778,B,Non-Refrigerated Warehouse,Office,,2040.0,90361.2451,0.9147911994573691,0.066953271484375,0.066953271484375,6613.510250683593,No,246945.0
422,624,OCCIDENTAL WAREHOUSE,142901,B,Other,,,2040.0,1642.1426999999999,0.011491471018397351,0.21935546875,0.011491471018397351,1642.1426999999999,Yes,357252.5
423,625,2200 1ST AVE S,106496,B,Office,,,2040.0,4066.0029,0.03817986497145433,0.0648095703125,0.03817986497145433,4066.0029,Yes,266240.0
424,626,UNITED WAREHOUSE CO,78814,C,Non-Refrigerated Warehouse,,,2040.0,1083.2799,0.01374476488948664,0.06730224609375,0.01374476488948664,1083.2799,Yes,197035.0
425,628,PALMER BLDG,61540,C,Non-Refrigerated Warehouse,Office,,2040.0,2388.6477,0.03881455476113097,0.0668784912109375,0.03881455476113097,2388.6477,Yes,153850.0
426,629,1016 1ST AVE BLDG,53270,C,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,2040.0,916.9155,0.017212605594143043,0.06710283203125,0.017212605594143043,916.9154999999998,Yes,133175.0
427,630,THE REEDO BUILDING,53636,C,Office,Retail Store,,2040.0,141417.771,2.6366203855619363,0.0707919921875,0.0707919921875,3796.99929296875,No,134090.0
428,631,NORDIC COLD STORAGE COMPANY,83400,C,Other,,,2040.0,1135.9935,0.013621025179856116,0.21935546875,0.013621025179856116,1135.9935,Yes,208500.0
429,632,PROVIDENT BUILDING,65508,C,Office,,,2040.0,2694.1079,0.041126395249435184,0.0648095703125,0.041126395249435184,2694.1079,Yes,163770.0
430,633,83 KING STREET,200608,B,Office,,,2040.0,6301.862099999999,0.03141381250996969,0.0648095703125,0.03141381250996969,6301.862099999999,Yes,501520.0
431,634,505 FIRST AVENUE BUILDING,313781,A,Office,,Retail Store,2040.0,26833.9793,0.08551817764619273,0.06540781249999998,0.06540781249999998,20523.728814062495,No,784452.5
432,635,1201 BUILDING,63000,C,Office,,,2040.0,165017.7516,2.6193293904761905,0.0648095703125,0.0648095703125,4083.0029296874995,No,157500.0
433,637,STADIUM INNOVATION CENTER,158018,B,,Office,Other,2040.0,47460.6138,0.30034941462365045,0.112718798828125,0.112718798828125,17811.599153222654,No,395045.0
434,638,OUTDOOR RESEARCH,140842,B,Non-Refrigerated Warehouse,Other,Office,2040.0,99323.5247,0.7052123990002982,0.10324663085937501,0.10324663085937501,14541.461983496094,No,352105.0
435,639,GREEN ROOM,60384,C,Office,,,2040.0,16223.3776,0.26867013778484367,0.0648095703125,0.0648095703125,3913.4610937499997,No,150960.0
436,640,STARBUCKS (SODO) CENTER - Campus,1750319,A,Office,Retail Store,Non-Refrigerated Warehouse,2040.0,454729.1553,0.259797874158939,0.0699195556640625,0.0699195556640625,122381.5267503662,No,4375797.5
437,641,HOME DEPOT - Sodo,107704,B,Retail Store,,,2040.0,130396.1745,1.2106901739953948,0.0947216796875,0.0947216796875,10201.9037890625,No,269260.0
438,647,FERGUSON,72719,C,Non-Refrigerated Warehouse,,,2040.0,29728.4488,0.40881267344160394,0.06730224609375,0.06730224609375,4894.152033691406,No,181797.5
439,649,IMMIGRATION SERVICE BUILDING,76624,C,Office,,,2040.0,19102.807,0.249305791918981,0.0648095703125,0.0648095703125,4965.968515625,No,191560.0
440,650,45TH STREET PLAZA,57005,C,Office,,Other,2040.0,5616.0567,0.09851866853784756,0.075627783203125,0.075627783203125,4311.161781494141,No,142512.5
441,651,BIOMED FAIRVIEW RESEARCH CENTER,89191,C,Laboratory,,Office,2040.0,431537.6932,4.838354690495677,0.47473010253906256,0.47473010253906256,42341.65257556153,No,222977.5
442,652,WEST SEATTLE CORPORATE CENTER,121885,B,Office,,,2040.0,7111.2852,0.05834421955121631,0.0648095703125,0.05834421955121631,7111.2852,Yes,304712.5
443,654,AIRPORT WAY SOUTH,56576,C,Retail Store,,,2040.0,68012.5908,1.2021456235859729,0.0947216796875,0.0947216796875,5358.97375,No,141440.0
444,655,TASHIRO-KAPLAN BUILDING CONDO/MIXED USE,106740,B,Multifamily Housing,Hotel,,2040.0,4984.0453,0.0466933230279183,0.1561661376953125,0.0466933230279183,4984.0453,Yes,266850.0
445,656,ARNOLD PAVILLION,200184,B,Office,,,2040.0,315425.27390000003,1.5756767468928587,0.0648095703125,0.0648095703125,12973.839023437498,No,500460.0
446,657,2200 WESTLAKE,420303,A,,Multifamily Housing,Hotel,2040.0,655497.0396,1.559582110049179,0.1359754638671875,0.1359754638671875,57150.895389770514,No,1050757.5
447,658,505 UNION STATION,307774,A,Office,,Restaurant,2040.0,28362.9827,0.0921552265623477,0.0701688232421875,0.0701688232421875,21596.139404541016,No,769435.0
448,659,RUSSELL INVESTMENTS CENTER,1228984,A,Office,,Office,2040.0,100575.2245,0.08183607313032554,0.0648095703125,0.0648095703125,79649.9249609375,No,3072460.0
449,660,1505 5TH AVE,85606,C,Office,Retail Store,,2040.0,9279.972899999999,0.10840330000233628,0.0695955078125,0.0695955078125,5957.793041796875,No,214015.0
450,661,NORDSTROM ELMER J MEDICAL TOWER CONDOMINIUM,197408,B,Office,,,2040.0,26764.3903,0.13557905606662343,0.0648095703125,0.0648095703125,12793.927656249998,No,493520.0
451,671,JEFFERSON TOWER,113739,B,Office,,,2040.0,126891.07579999999,1.1156338265678438,0.0648095703125,0.0648095703125,7371.375717773437,No,284347.5
452,673,HOME DEPOT,94713,B,Retail Store,,,2040.0,146030.1741,1.5418176396059675,0.0947216796875,0.0947216796875,8971.374448242188,No,236782.5
453,674,7TH & MADISON OFFICE BLDG. -(THE POLYCLINIC),201365,B,Office,,,2040.0,37568.0993,0.18656717552702803,0.0648095703125,0.0648095703125,13050.379125976562,No,503412.5
454,675,HARBORVIEW MEDICAL CENTER - Ninth & Jefferson Bldg,430779,A,Office,,,2040.0,491063.65339999995,1.139943343106326,0.0648095703125,0.0648095703125,27918.601889648435,No,1076947.5
455,677,CABRINI MEDICAL TOWER,170727,B,Office,,,2040.0,132864.2081,0.7782261042483027,0.0648095703125,0.0648095703125,11064.743510742186,No,426817.5
456,678,COLMAN BUILDING,176072,B,Office,Retail Store,,2040.0,210252.39629999996,1.1941273814121494,0.07049287109375,0.07049287109375,12411.82079921875,No,440180.0
457,679,MUTUAL LIFE BUILDING,56500,C,Office,Retail Store,,2040.0,2755.6947,0.048773357522123896,0.07049287109375,0.048773357522123896,2755.6947,Yes,141250.0
458,680,RDA BUILDING,72000,C,Office,,,2040.0,7189.6101,0.09985569583333333,0.0648095703125,0.0648095703125,4666.2890625,No,180000.0
459,681,1633 WESTLAKE BUILDING,100349,B,Office,,,2040.0,3591.5184,0.03579027593697994,0.0648095703125,0.03579027593697994,3591.5184,Yes,250872.5
460,682,WEST SEATTLE HEALTH CLUB,56000,C,Recreation,,,2040.0,260940.7007,4.659655369642857,0.3340185546875,0.3340185546875,18705.0390625,No,140000.0
461,683,RAINIER SQUARE PLAZA,103255,B,Retail Store,,,2040.0,440889.8327,4.269912669604378,0.0947216796875,0.0947216796875,9780.487036132812,No,258137.5
462,684,LEGACY CENTRE & ARBOR PLACE CONDO,258282,A,Multifamily Housing,,Office,2040.0,233436.1066,0.9038032329004732,0.10319677734375,0.10319677734375,26653.87004589844,No,645705.0
463,685,818 STEWART,249778,A,Office,,Retail Store,2040.0,14796.317500000001,0.05923787323142951,0.06540781249999998,0.05923787323142951,14796.317500000001,Yes,624445.0
464,688,INTERNATIONAL DISTRICT VILLAGE SQUARE 2,96414,B,Multifamily Housing,,Entertainment/Public Assembly,2040.0,279395.2378,2.8978699960586636,0.11720561523437499,0.11720561523437499,11300.26218720703,No,241035.0
465,689,MARKETPLACE AT QUEEN ANNE SHOPPING CENTER,81385,C,Entertainment/Public Assembly,,,2040.0,235606.2171,2.894958740554156,0.129619140625,0.129619140625,10549.053759765624,No,203462.5
466,690,ONE CONVENTION PLACE,350811,A,Office,,,2040.0,17284.5261,0.04927019420713717,0.0648095703125,0.04927019420713717,17284.5261,Yes,877027.5
467,691,OLYMPIC TOWER CONDOMINIUMS (OFFICE BLDG; NOT CONDO),88470,C,Office,,Retail Store,2040.0,89196.3918,1.0082106002034588,0.06780078125,0.06780078125,5998.3351171875,No,221175.0
468,692,2323 ELLIOTT - PARKING & OFFICE,78852,C,Office,,,2040.0,4549.3659,0.057694996956323234,0.0648095703125,0.057694996956323234,4549.3659,Yes,197130.0
469,693,QUEEN ANNE SQUARE EAST,98668,B,Office,,,2040.0,3865.0041,0.03917180950257429,0.0648095703125,0.03917180950257429,3865.0041,Yes,246670.0
470,694,Rainier Brewery (Rainier Commons),129359,B,Office,Multifamily Housing,Non-Refrigerated Warehouse,2040.0,79690.3808,0.616040482687714,0.079217236328125,0.079217236328125,10247.46247416992,No,323397.5
471,696,SALMON BAY WATERWAY,105504,B,Other,Refrigerated Warehouse,,2040.0,43992.430700000004,0.4169740550121323,0.1708978515625,0.1708978515625,18030.40693125,No,263760.0
472,700,WHOLE FOODS INTERBAY,60000,C,Supermarket/Grocery Store,Retail Store,Services,2040.0,307301.261,5.121687683333334,0.27733510742187495,0.27733510742187495,16640.106445312496,No,150000.0
473,703,ELLIOTT WEST BLDG 3 - CELL THEREPEUTICS/ADMIN. OFF,110111,B,Office,,,2040.0,9753.5394,0.0885791555793699,0.0648095703125,0.0648095703125,7136.246596679687,No,275277.5
474,704,401 ELLIOTT WEST,87051,C,Office,,,2040.0,11252.3262,0.1292613088878933,0.0648095703125,0.0648095703125,5641.737905273437,No,217627.5
475,705,CLEAR CHANNEL (ACKERLY)- BLDG 1,106449,B,Office,,,2040.0,9048.9804,0.08500766000620015,0.0648095703125,0.0648095703125,6898.913950195312,No,266122.5
476,706,333 ELLIOTT,135392,B,Office,,,2040.0,4097.7558,0.030265863566532734,0.0648095703125,0.030265863566532734,4097.7558,Yes,338480.0
477,707,SEATTLE POST INTELLIGENCER,109978,B,Office,,,2040.0,128126.7266,1.165021427921948,0.0648095703125,0.0648095703125,7127.626923828125,No,274945.0
478,708,3131 ELLIOTT BLDG,202908,B,Office,,Other,2040.0,10377.9432,0.05114605239813117,0.075627783203125,0.05114605239813117,10377.9432,Yes,507270.0
479,709,PIER 69,187337,B,Office,Entertainment/Public Assembly,Non-Refrigerated Warehouse,2040.0,8651.5893,0.04618195711471839,0.07074213867187498,0.04618195711471839,8651.5893,Yes,468342.5
480,710,WORLD TRADE CENTER NORTH,131867,B,Office,,,2040.0,15125.7843,0.11470484882495241,0.0648095703125,0.0648095703125,8546.243608398438,No,329667.5
481,711,PUBLIC STORAGE (STORE 8495),95330,B,Self-Storage Facility,,,2040.0,1005.5061,0.010547635581663694,0.0249267578125,0.010547635581663694,1005.5061,Yes,238325.0
482,712,51 UNIVERSITY (SCHWABACHER BLDG.),78676,C,Office,Other,,2040.0,12507.227499999999,0.15897131908078702,0.09417329101562501,0.09417329101562501,7409.177843945313,No,196690.0
483,713,NATIONAL BUILDING,167860,B,Office,Retail Store,,2040.0,5647.3515,0.03364322351959966,0.06809990234375,0.03364322351959966,5647.351499999999,Yes,419650.0
484,714,MARITIME BUILDING,223860,A,Office,,,2040.0,5526.375999999999,0.024686750647726255,0.0648095703125,0.024686750647726255,5526.375999999999,Yes,559650.0
485,715,POLSON BUILDING,100860,B,Office,,,2040.0,54206.3345,0.5374413493952013,0.0648095703125,0.0648095703125,6536.693261718749,No,252150.0
486,716,WESTERN BUILDING,81204,C,Office,,,2040.0,71260.6206,0.8775506206590807,0.0648095703125,0.0648095703125,5262.79634765625,No,203010.0
487,717,Airport Way Ctr - Bldg C,92815,B,Non-Refrigerated Warehouse,Office,,2040.0,51174.8169,0.5513636470398103,0.0662303955078125,0.0662303955078125,6147.174159057617,No,232037.5
488,718,HOLGATE CENTER,112896,B,Office,,,2040.0,118643.6494,1.05091101013322,0.0648095703125,0.0648095703125,7316.741249999999,No,282240.0
489,719,MACMILLAN-PIPER EYRES WAREHOUSE,110612,B,Non-Refrigerated Warehouse,Office,,2040.0,779.4072,0.007046316855314071,0.067052978515625,0.007046316855314071,779.4072,Yes,276530.0
490,720,6TH & HOLGATE BUILDING,149881,B,Non-Refrigerated Warehouse,Office,,2040.0,98710.2848,0.658591047564401,0.06680371093750001,0.06680371093750001,10012.60699902344,No,374702.5
491,722,INDUSTRIAL TRANSFER WHSE,129420,B,Non-Refrigerated Warehouse,,,2040.0,14956.523799999999,0.11556578426827382,0.06730224609375,0.06730224609375,8710.256689453125,No,323550.0
492,723,NORTH COAST ELECTRIC ETC,81487,C,Non-Refrigerated Warehouse,Office,Retail Store,2040.0,16435.9723,0.20170054487218822,0.0699943359375,0.0699943359375,5703.628452539062,No,203717.5
493,725,OWL TRANSFER,73335,C,Non-Refrigerated Warehouse,,,2040.0,19157.127,0.26122761300879527,0.06730224609375,0.06730224609375,4935.610217285157,No,183337.5
494,727,ESQUIN,56876,C,Non-Refrigerated Warehouse,Office,Retail Store,2040.0,57973.4281,1.019295099866376,0.0690221923828125,0.0690221923828125,3925.7062139648438,No,142190.0
495,728,PACIFIC IRON & METAL,61200,C,Non-Refrigerated Warehouse,,,2040.0,72150.5564,1.178930660130719,0.06730224609375,0.06730224609375,4118.8974609375,No,153000.0
496,729,GOODWILL BUILDING,111908,B,Non-Refrigerated Warehouse,,,2040.0,3508.3073999999997,0.031349924938342204,0.06730224609375,0.031349924938342204,3508.3073999999992,Yes,279770.0
497,730,KING COUNTY METRO RYERSON BASE VEHICLE MAINTENANCE AND OPERATIONS,65700,C,Services,,,2040.0,226812.9515,3.4522519254185693,0.149560546875,0.149560546875,9826.1279296875,No,164250.0
498,731,SALVATION ARMY,101807,B,Non-Refrigerated Warehouse,Multifamily Housing,Retail Store,2040.0,1388.5326,0.013638871590362155,0.0845515625,0.013638871590362155,1388.5326,Yes,254517.5
499,732,FRED MEYER GREENWOOD,168735,B,Supermarket/Grocery Store,,,2040.0,313660.3361,1.8588931525765253,0.3639306640624999,0.3639306640624999,61407.84060058592,No,421837.5
500,734,1455 LEARY BUILDING,70074,C,Office,,,2040.0,4752.787499999999,0.06782526329309016,0.0648095703125,0.0648095703125,4541.465830078125,No,175185.0
501,735,SEA MARINE AND FISH SUPPLY CO,56259,C,Non-Refrigerated Warehouse,Retail Store,Office,2040.0,134218.8602,2.3857313532057094,0.07727294921875001,0.07727294921875001,4347.298850097657,No,140647.5
502,738,UW BENJAMIN HALL INTERDISCIPLINARY R&T,119570,B,Laboratory,,,2040.0,605928.3391999999,5.067561589027347,0.69545654296875,0.69545654296875,83155.73884277344,No,298925.0
503,739,LAKEVIEW AT FREMONT,112487,B,Office,,Recreation,2040.0,5155.686,0.04583361632899802,0.080962109375,0.04583361632899802,5155.686,Yes,281217.5
504,740,THE CANAL VIEW BUILDING,51374,C,Office,,Laboratory,2040.0,41039.341199999995,0.7988348425273484,0.1341807373046875,0.1341807373046875,6893.401198291015,No,128435.0
505,741,1000 DEXTER PHASE II,118007,B,Office,,Other,2040.0,3997.9179,0.033878650419042936,0.078718701171875,0.033878650419042936,3997.9178999999995,Yes,295017.5
506,742,1100 EASTLAKE - (2013),142157,B,,Office,Other,2040.0,219148.7915,1.5415969069409174,0.12353701171875,0.12353701171875,17561.650974902346,No,355392.5
507,743,1208 Eastlake Ave E (Dendreon),100028,B,Laboratory,,,2040.0,740357.1392,7.401498972287759,0.69545654296875,0.69545654296875,69565.12708007813,No,250070.0
508,744,WEST TOWER,168216,B,Office,,,2040.0,25679.247199999998,0.15265638940409948,0.0648095703125,0.0648095703125,10902.0066796875,No,420540.0
509,745,190 QUEEN ANNE,87824,C,Office,,,2040.0,25157.3158,0.28645149161960287,0.0648095703125,0.0648095703125,5691.835703125,No,219560.0
510,748,PIER 70,76893,C,Office,Restaurant,,2040.0,209525.3713,2.7248952609470303,0.1130428466796875,0.1130428466796875,8692.203609741211,No,192232.5
511,749,FOURTH & VINE BLDG,118688,B,Office,,,2040.0,49256.5668,0.4150088197627393,0.0648095703125,0.0648095703125,7692.118281249999,No,296720.0
512,750,SEATTLE CHILDREN'S HOSPITAL RESEARCH BUILDING #2,274362,A,Office,,,2040.0,47075.6216,0.1715821491314395,0.0648095703125,0.0648095703125,17781.283330078124,No,685905.0
513,751,BLANCHARD PLAZA,270237,A,Office,,,2040.0,221999.5861,0.8214995951701654,0.0648095703125,0.0648095703125,17513.94385253906,No,675592.5
514,752,ACTIVE VOICE  BUILDING (FORMERLY SIXTH & LENORA),174959,B,Office,Restaurant,Services,2040.0,136851.3026,0.7821906995353197,0.10120263671875,0.10120263671875,17706.31211767578,No,437397.5
515,753,THE WESTIN BUILDING EXCHANGE (Office),189244,B,,Office,,2040.0,253638.73369999998,1.34027358172518,0.0648095703125,0.0648095703125,12264.822324218749,No,473110.0
516,754,720 OLIVE BLDG,335513,A,Office,,,2040.0,16767.477,0.049975640288155744,0.0648095703125,0.049975640288155744,16767.477,Yes,838782.5
517,756,OLD NAVY,331613,A,Office,,Retail Store,2040.0,13475.1409,0.04063514066095117,0.06630517578124999,0.04063514066095117,13475.1409,Yes,829032.5
518,757,MARKET PLACE ONE & TWO,71129,C,Retail Store,Services,,2040.0,6844.5126,0.09622675139535211,0.11994755859375002,0.09622675139535211,6844.5126,Yes,177822.5
519,758,PACIFIC PLACE,148655,B,,Office,Restaurant,2040.0,312608.40369999997,2.102912136826881,0.1451983642578125,0.1451983642578125,21584.462838745116,No,371637.5
520,759,ODD FELLOWS LODGE - RETAIL,741684,A,Retail Store,Entertainment/Public Assembly,Restaurant,2040.0,34701.1146,0.04678692623812837,0.1549197998046875,0.04678692623812837,34701.1146,Yes,1854210.0
521,761,ROSS DRESS FOR LESS,124036,B,Office,Retail Store,,2040.0,2195.8406999999997,0.017703253087813214,0.06869814453124999,0.017703253087813214,2195.8406999999997,Yes,310090.0
522,763,MARKET SQUARE,73563,C,Retail Store,,,2040.0,7404.881899999999,0.10066041216372361,0.0947216796875,0.0947216796875,6968.010922851563,No,183907.5
523,764,FINANCIAL CENTER,51957,C,Office,Restaurant,,2040.0,129007.3982,2.4829647246761746,0.139839111328125,0.139839111328125,7265.62070727539,No,129892.5
524,765,SEATTLE TOWER,380745,A,Office,,Other,2040.0,546787.1694,1.4360980955757792,0.06790048828124999,0.06790048828124999,25852.771410644527,No,951862.5
525,766,1200 3RD AVENUE,200902,B,Office,,Retail Store,2040.0,18133.795899999997,0.09026189833849338,0.0660060546875,0.0660060546875,13260.748398828124,No,502255.0
526,767,1015 THIRD AVENUE BLDG - EXPEDITORS INTERNATIONAL,151215,B,Office,,Restaurant,2040.0,18812.7621,0.1244106874318024,0.0808873291015625,0.0808873291015625,12231.377470092773,No,378037.5
527,768,1201 WESTERN BUILDING,216094,B,Office,,Other,2040.0,12879.8352,0.059602928355252806,0.075627783203125,0.059602928355252806,12879.8352,Yes,540235.0
528,769,UNITED WAY,111465,B,Office,Retail Store,,2040.0,12989.964499999998,0.11653850536042702,0.068997265625,0.068997265625,7690.780212890625,No,278662.5
529,771,HOGE BUILDING,52250,C,Office,,,2040.0,40885.1554,0.7824910124401915,0.0648095703125,0.0648095703125,3386.3000488281245,No,130625.0
530,772,BANK OF AMERICA FIFTH AVENUE PLAZA,115511,B,Office,Office,Restaurant,2040.0,3846.0699,0.033296135432989066,0.09160583496093751,0.033296135432989066,3846.0699,Yes,288777.5
531,773,SEIU LOCAL 775- SEATTLE BUILDING,970839,A,Office,,Office,2040.0,76192.0443,0.07848061758952822,0.0648095703125,0.0648095703125,62919.65843261718,No,2427097.5
532,774,PACIFIC BUILDING,51519,C,Office,,,2040.0,2369.5542,0.04599379258137774,0.0648095703125,0.04599379258137774,2369.5542,Yes,128797.5
533,775,COLUMBIA CENTER,153513,B,Office,,,2040.0,5632.1208,0.03668823356979539,0.0648095703125,0.03668823356979539,5632.1208,Yes,383782.5
534,776,FIRST HILL MEDICAL BUILDING,1632820,A,Office,,Other,2040.0,276555.4121,0.16937287153513556,0.069445947265625,0.069445947265625,113392.73161425782,No,4082050.0
535,777,SEATTLE UNIVERSITY - Laundry Bldg (LDRY),81956,C,Office,,,2040.0,32317.9816,0.39433332031821955,0.0648095703125,0.0648095703125,5311.5331445312495,No,204890.0
536,778,101 KING STREET,60122,C,College/University,,,2040.0,19430.0356,0.3231768005056385,0.29164306640625,0.29164306640625,17534.16443847656,No,150305.0
537,779,ADMINISTRATION BUILDING - KING COUNTY,84481,C,Office,,,2040.0,122396.02579999999,1.4487994436618883,0.0648095703125,0.0648095703125,5475.177309570312,No,211202.5
538,780,KING STREET CENTER,204993,B,Office,,,2040.0,8350.4295,0.040735193396847696,0.0648095703125,0.040735193396847696,8350.4295,Yes,512482.5
539,782,DOT 17G_01 1051 BUILDING,343400,A,Office,,,2040.0,10998.0486,0.03202693244030285,0.0648095703125,0.03202693244030285,10998.048599999998,Yes,858500.0
540,783,MC KINNON FURNITURE,58500,C,Other,,,2040.0,68292.40329999999,1.1673915094017093,0.21935546875,0.21935546875,12832.294921875,No,146250.0
541,784,GRAYBAR ELECTRIC,59881,C,Office,Restaurant,,2040.0,3188.2338,0.05324282827608089,0.1559168701171875,0.05324282827608089,3188.2338,Yes,149702.5
542,785,Airport Way Ctr - Bldg A,77800,C,Non-Refrigerated Warehouse,,,2040.0,59805.0969,0.7687030449871465,0.06730224609375,0.06730224609375,5236.11474609375,No,194500.0
543,787,Seattle Lighting Distribution Center,99950,B,Office,Laboratory,,2040.0,110942.18890000001,1.1099768774387195,0.2666166015625,0.2666166015625,26648.329326171875,No,249875.0
544,791,UPS WAREHOUSE,115194,B,Non-Refrigerated Warehouse,,,2040.0,116339.386,1.0099431046755907,0.06730224609375,0.06730224609375,7752.814936523438,No,287985.0
545,792,MCKINSTRY HEADQUARTERS,141686,B,Non-Refrigerated Warehouse,,,2040.0,147964.3903,1.0443120018915066,0.06730224609375,0.06730224609375,9535.786040039064,No,354215.0
546,793,ATRIUM BLUILDING - SEATTLE DESIGN CENTER,101278,B,Office,,,2040.0,153545.2426,1.516076962420269,0.0648095703125,0.0648095703125,6563.783662109375,No,253195.0
547,794,BLDG C NW CORP PARK,166383,B,Retail Store,,,2040.0,22558.4337,0.13558136167757523,0.0947216796875,0.0947216796875,15760.077231445313,No,415957.5
548,796,6100 BUILDING,115620,B,Non-Refrigerated Warehouse,,,2040.0,57218.0668,0.4948803563397336,0.06730224609375,0.06730224609375,7781.485693359376,No,289050.0
549,797,Westcore River Street,242349,A,Office,,Entertainment/Public Assembly,2040.0,10426.2179,0.0430215016360703,0.06675385742187499,0.0430215016360703,10426.2179,Yes,605872.5
550,798,PIONEER HUMAN SERVICES,71718,C,Non-Refrigerated Warehouse,,,2040.0,511.71659999999997,0.0071351208901531,0.06730224609375,0.0071351208901531,511.7166,Yes,179295.0
551,799,CLOVERDALE BUSINESS PARK (BLDG D),55450,C,Non-Refrigerated Warehouse,Office,,2040.0,142403.77279999998,2.568147390441839,0.066355029296875,0.066355029296875,3679.386374511719,No,138625.0
552,800,TARGET STORE,55200,C,Non-Refrigerated Warehouse,Office,,2040.0,102915.41179999999,1.8644096340579708,0.0668784912109375,0.0668784912109375,3691.6927148437503,No,138000.0
553,801,UNIVERSITY VILLAGE NORTH (PARKING GARAGE/RETAIL/STORAGE),99471,B,Retail Store,,,2040.0,143663.79369999998,1.4442781685114252,0.0947216796875,0.0947216796875,9422.060200195312,No,248677.5
554,802,QFC AND RITE AID DRUG STORE,145595,B,,Retail Store,Retail Store,2040.0,115178.8652,0.791090801195096,0.0947216796875,0.0947216796875,13791.002954101563,No,363987.5
555,803,200 SW MICHIGAN,50785,C,Supermarket/Grocery Store,Retail Store,,2040.0,219570.05659999998,4.323521839125726,0.24817080078124995,0.24817080078124995,12603.354117675779,No,126962.5
556,804,NORTHGATE NORTH,81526,C,Office,,,2040.0,50467.1144,0.6190309152908274,0.0648095703125,0.0648095703125,5283.665029296874,No,203815.0
557,805,PORTSIDE DISTRIBUTION CENTER,305082,A,,Retail Store,Other,2040.0,86797.5484,0.28450563586183386,0.0947216796875,0.0947216796875,28897.879482421875,No,762705.0
558,806,U.S. RUBBER BLDG.,411584,A,Non-Refrigerated Warehouse,Refrigerated Warehouse,Office,2040.0,323757.0992,0.7866124514072461,0.06470986328125,0.06470986328125,26633.54436875,No,1028960.0
